( 17368 , FR940405-1-00044 , 1 )
( 17038 , FR940405-1-00044 , 1 )
( 653 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 5 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 12988 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 469 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 17043 , FR940405-1-00044 , 1 )
( 557 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 192 , FR940405-1-00044 , 1 )
( 17 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 17 , FR940405-1-00044 , 1 )
( 2023 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 17038 , FR940405-1-00044 , 1 )
( 1030 , FR940405-1-00044 , 1 )
( 17345 , FR940405-1-00044 , 1 )
( 653 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 557 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 17 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 5 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 17043 , FR940405-1-00044 , 1 )
( 1030 , FR940405-1-00044 , 1 )
( 17345 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 17 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 293 , FR940405-1-00044 , 1 )
( 17 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 17370 , FR940405-1-00044 , 1 )
( 3193 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 5 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 5 , FR940405-1-00044 , 1 )
( 17371 , FR940405-1-00044 , 1 )
( 911 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 17372 , FR940405-1-00044 , 1 )
( 911 , FR940405-1-00044 , 1 )
( 17373 , FR940405-1-00044 , 1 )
( 3193 , FR940405-1-00044 , 1 )
( 5 , FR940405-1-00044 , 1 )
( 17 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 557 , FR940405-1-00044 , 1 )
( 5 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 17 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 17350 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 17 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 17 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 557 , FR940405-1-00044 , 1 )
( 557 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 911 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 17372 , FR940405-1-00044 , 1 )
( 911 , FR940405-1-00044 , 1 )
( 17374 , FR940405-1-00044 , 1 )
( 3193 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 5 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 557 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 1394 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 17375 , FR940405-1-00044 , 1 )
( 17376 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 557 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 741 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 17377 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 17375 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 17375 , FR940405-1-00044 , 1 )
( 911 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 17372 , FR940405-1-00044 , 1 )
( 911 , FR940405-1-00044 , 1 )
( 17378 , FR940405-1-00044 , 1 )
( 1030 , FR940405-1-00044 , 1 )
( 17379 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 653 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 17375 , FR940405-1-00044 , 1 )
( 17380 , FR940405-1-00044 , 1 )
( 12763 , FR940405-1-00044 , 1 )
( 5 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 610 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 17 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 17375 , FR940405-1-00044 , 1 )
( 17381 , FR940405-1-00044 , 1 )
( 5 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 557 , FR940405-1-00044 , 1 )
( 441 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 557 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 653 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 1030 , FR940405-1-00044 , 1 )
( 110 , FR940405-1-00044 , 1 )
( 392 , FR940405-1-00044 , 1 )
( 4127 , FR940405-1-00044 , 1 )
( 860 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 4196 , FR940405-1-00044 , 1 )
( 76 , FR940405-1-00044 , 1 )
( 652 , FR940405-1-00044 , 1 )
( 653 , FR940405-1-00044 , 1 )
( 739 , FR940405-1-00044 , 1 )
( 111 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 9512 , FR940405-1-00044 , 1 )
( 17382 , FR940405-1-00044 , 1 )
( 473 , FR940405-1-00044 , 1 )
( 739 , FR940405-1-00044 , 1 )
( 17371 , FR940405-1-00044 , 1 )
( 163 , FR940405-1-00044 , 1 )
( 488 , FR940405-1-00044 , 1 )
( 5114 , FR940405-1-00044 , 1 )
( 3049 , FR940405-1-00044 , 1 )
( 1696 , FR940405-1-00044 , 1 )
( 66 , FR940405-1-00044 , 1 )
( 2824 , FR940405-1-00044 , 1 )
( 1949 , FR940405-1-00044 , 1 )
( 508 , FR940405-1-00044 , 1 )
( 5 , FR940405-1-00044 , 1 )
( 609 , FR940405-1-00044 , 1 )
( 1823 , FR940405-1-00044 , 1 )
( 41 , FR940405-1-00045 , 1 )
( 1068 , FR940405-1-00045 , 1 )
( 12 , FR940405-1-00045 , 1 )
( 16876 , FR940405-1-00045 , 1 )
( 15661 , FR940405-1-00045 , 1 )
( 66 , FR940405-1-00045 , 1 )
( 6632 , FR940405-1-00045 , 1 )
( 17033 , FR940405-1-00045 , 1 )
( 186 , FR940405-1-00045 , 1 )
( 82 , FR940405-1-00045 , 1 )
( 3405 , FR940405-1-00045 , 1 )
( 60 , FR940405-1-00045 , 1 )
( 1696 , FR940405-1-00045 , 1 )
( 726 , FR940405-1-00045 , 1 )
( 17383 , FR940405-1-00045 , 1 )
( 8 , FR940405-1-00045 , 1 )
( 5087 , FR940405-1-00045 , 1 )
( 444 , FR940405-1-00045 , 1 )
( 66 , FR940405-1-00045 , 1 )
( 5114 , FR940405-1-00045 , 1 )
( 11783 , FR940405-1-00045 , 1 )
( 860 , FR940405-1-00045 , 1 )
( 539 , FR940405-1-00045 , 1 )
( 17226 , FR940405-1-00045 , 1 )
( 3553 , FR940405-1-00045 , 1 )
( 12 , FR940405-1-00045 , 1 )
( 17052 , FR940405-1-00045 , 1 )
( 57 , FR940405-1-00045 , 1 )
( 455 , FR940405-1-00045 , 1 )
( 28 , FR940405-1-00045 , 1 )
( 267 , FR940405-1-00045 , 1 )
( 41 , FR940405-1-00045 , 1 )
( 8534 , FR940405-1-00045 , 1 )
( 6288 , FR940405-1-00045 , 1 )
( 8 , FR940405-1-00045 , 1 )
( 41 , FR940405-1-00045 , 1 )
( 16481 , FR940405-1-00045 , 1 )
( 6288 , FR940405-1-00045 , 1 )
( 1226 , FR940405-1-00045 , 1 )
( 12410 , FR940405-1-00045 , 1 )
( 619 , FR940405-1-00045 , 1 )
( 652 , FR940405-1-00045 , 1 )
( 8 , FR940405-1-00045 , 1 )
( 619 , FR940405-1-00045 , 1 )
( 17 , FR940405-1-00045 , 1 )
( 88 , FR940405-1-00045 , 1 )
( 2002 , FR940405-1-00045 , 1 )
( 165 , FR940405-1-00045 , 1 )
( 157 , FR940405-1-00045 , 1 )
( 4752 , FR940405-1-00045 , 1 )
( 28 , FR940405-1-00045 , 1 )
( 267 , FR940405-1-00045 , 1 )
( 3428 , FR940405-1-00045 , 1 )
( 751 , FR940405-1-00045 , 1 )
( 911 , FR940405-1-00045 , 1 )
( 3215 , FR940405-1-00045 , 1 )
( 4267 , FR940405-1-00045 , 1 )
