( 95 , FR941206-1-00052 , 1 )
( 227 , FR941206-1-00052 , 1 )
( 41 , FR941206-1-00052 , 1 )
( 1069 , FR941206-1-00052 , 1 )
( 123 , FR941206-1-00052 , 1 )
( 1937 , FR941206-1-00052 , 1 )
( 1690 , FR941206-1-00052 , 1 )
( 153 , FR941206-1-00052 , 1 )
( 41 , FR941206-1-00052 , 1 )
( 949 , FR941206-1-00052 , 1 )
( 44 , FR941206-1-00052 , 1 )
( 651 , FR941206-1-00052 , 1 )
( 595 , FR941206-1-00052 , 1 )
( 41 , FR941206-1-00052 , 1 )
( 360 , FR941206-1-00052 , 1 )
( 95 , FR941206-1-00052 , 1 )
( 398 , FR941206-1-00052 , 1 )
( 404 , FR941206-1-00052 , 1 )
( 1242 , FR941206-1-00052 , 1 )
( 990 , FR941206-1-00052 , 1 )
( 168 , FR941206-1-00052 , 1 )
( 165 , FR941206-1-00052 , 1 )
( 66 , FR941206-1-00052 , 1 )
( 1539 , FR941206-1-00052 , 1 )
( 153 , FR941206-1-00052 , 1 )
( 41 , FR941206-1-00052 , 1 )
( 651 , FR941206-1-00052 , 1 )
( 949 , FR941206-1-00052 , 1 )
( 2720 , FR941206-1-00052 , 1 )
( 863 , FR941206-1-00052 , 1 )
( 31602 , FR941206-1-00052 , 1 )
( 5 , FR941206-1-00052 , 1 )
( 360 , FR941206-1-00052 , 1 )
( 3868 , FR941206-1-00052 , 1 )
( 990 , FR941206-1-00052 , 1 )
( 182 , FR941206-1-00052 , 1 )
( 3600 , FR941206-1-00052 , 1 )
( 360 , FR941206-1-00052 , 1 )
( 153 , FR941206-1-00052 , 1 )
( 41 , FR941206-1-00052 , 1 )
( 15537 , FR941206-1-00052 , 1 )
( 2608 , FR941206-1-00052 , 1 )
( 3117 , FR941206-1-00052 , 1 )
( 28 , FR941206-1-00052 , 1 )
( 3209 , FR941206-1-00052 , 1 )
( 76 , FR941206-1-00052 , 1 )
( 8 , FR941206-1-00052 , 1 )
( 41 , FR941206-1-00052 , 1 )
( 1681 , FR941206-1-00052 , 1 )
( 1143 , FR941206-1-00052 , 1 )
( 949 , FR941206-1-00052 , 1 )
( 28 , FR941206-1-00052 , 1 )
( 3209 , FR941206-1-00052 , 1 )
( 860 , FR941206-1-00052 , 1 )
( 45 , FR941206-1-00052 , 1 )
( 1718 , FR941206-1-00052 , 1 )
( 182 , FR941206-1-00052 , 1 )
( 1499 , FR941206-1-00052 , 1 )
( 3600 , FR941206-1-00052 , 1 )
( 4719 , FR941206-1-00052 , 1 )
( 360 , FR941206-1-00052 , 1 )
( 8 , FR941206-1-00052 , 1 )
( 362 , FR941206-1-00052 , 1 )
( 8428 , FR941206-1-00052 , 1 )
( 360 , FR941206-1-00052 , 1 )
( 153 , FR941206-1-00052 , 1 )
