( 123 , FR940525-0-00042 , 1 )
( 47 , FR940525-0-00042 , 1 )
( 75 , FR940525-0-00042 , 1 )
( 308 , FR940525-0-00042 , 1 )
( 3686 , FR940525-0-00042 , 1 )
( 486 , FR940525-0-00042 , 1 )
( 210 , FR940525-0-00042 , 1 )
( 945 , FR940525-0-00042 , 1 )
( 320 , FR940525-0-00042 , 1 )
( 4520 , FR940525-0-00042 , 1 )
( 244 , FR940525-0-00042 , 1 )
( 712 , FR940525-0-00042 , 1 )
( 175 , FR940525-0-00042 , 1 )
( 41 , FR940525-0-00042 , 1 )
( 194 , FR940525-0-00042 , 1 )
( 3076 , FR940525-0-00042 , 1 )
( 75 , FR940525-0-00042 , 1 )
( 45 , FR940525-0-00042 , 1 )
( 38 , FR940525-0-00042 , 1 )
( 39 , FR940525-0-00042 , 1 )
( 168 , FR940525-0-00042 , 1 )
( 163 , FR940525-0-00042 , 1 )
( 165 , FR940525-0-00042 , 1 )
( 45 , FR940525-0-00042 , 1 )
( 489 , FR940525-0-00042 , 1 )
( 243 , FR940525-0-00042 , 1 )
( 244 , FR940525-0-00042 , 1 )
( 210 , FR940525-0-00042 , 1 )
( 45 , FR940525-0-00042 , 1 )
( 490 , FR940525-0-00042 , 1 )
( 491 , FR940525-0-00042 , 1 )
( 12 , FR940525-0-00042 , 1 )
( 245 , FR940525-0-00042 , 1 )
( 246 , FR940525-0-00042 , 1 )
( 1398 , FR940525-0-00042 , 1 )
( 1504 , FR940525-0-00042 , 1 )
( 1001 , FR940525-0-00042 , 1 )
( 45 , FR940525-0-00042 , 1 )
( 238 , FR940525-0-00042 , 1 )
( 239 , FR940525-0-00042 , 1 )
( 622 , FR940525-0-00042 , 1 )
( 75 , FR940525-0-00042 , 1 )
( 42 , FR940525-0-00042 , 1 )
( 1815 , FR940525-0-00042 , 1 )
( 153 , FR940525-0-00042 , 1 )
( 41 , FR940525-0-00042 , 1 )
( 238 , FR940525-0-00042 , 1 )
( 239 , FR940525-0-00042 , 1 )
( 146 , FR940525-0-00042 , 1 )
( 240 , FR940525-0-00042 , 1 )
( 610 , FR940525-0-00042 , 1 )
( 148 , FR940525-0-00042 , 1 )
( 110 , FR940525-0-00042 , 1 )
( 99 , FR940525-0-00042 , 1 )
( 149 , FR940525-0-00042 , 1 )
( 259 , FR940525-0-00042 , 1 )
( 7760 , FR940525-0-00042 , 1 )
( 84 , FR940525-0-00042 , 1 )
( 567 , FR940525-0-00042 , 1 )
( 12 , FR940525-0-00042 , 1 )
( 41 , FR940525-0-00042 , 1 )
( 240 , FR940525-0-00042 , 1 )
( 398 , FR940525-0-00042 , 1 )
( 9389 , FR940525-0-00042 , 1 )
( 8 , FR940525-0-00042 , 1 )
( 245 , FR940525-0-00042 , 1 )
( 251 , FR940525-0-00042 , 1 )
( 75 , FR940525-0-00042 , 1 )
( 1642 , FR940525-0-00042 , 1 )
( 620 , FR940525-0-00042 , 1 )
( 72 , FR940525-0-00042 , 1 )
( 829 , FR940525-0-00042 , 1 )
( 66 , FR940525-0-00042 , 1 )
( 9389 , FR940525-0-00042 , 1 )
( 57 , FR940525-0-00042 , 1 )
( 242 , FR940525-0-00042 , 1 )
( 66 , FR940525-0-00042 , 1 )
( 82 , FR940525-0-00042 , 1 )
( 245 , FR940525-0-00042 , 1 )
( 246 , FR940525-0-00042 , 1 )
( 11449 , FR940525-0-00042 , 1 )
( 57 , FR940525-0-00042 , 1 )
( 163 , FR940525-0-00042 , 1 )
