( 3356 , FR940617-2-00038 , 1 )
( 1142 , FR940617-2-00038 , 1 )
( 330 , FR940617-2-00038 , 1 )
( 45 , FR940617-2-00038 , 1 )
( 21525 , FR940617-2-00038 , 1 )
( 3757 , FR940617-2-00038 , 1 )
( 12 , FR940617-2-00038 , 1 )
( 41 , FR940617-2-00038 , 1 )
( 9000 , FR940617-2-00038 , 1 )
( 6081 , FR940617-2-00038 , 1 )
( 60 , FR940617-2-00038 , 1 )
( 41 , FR940617-2-00038 , 1 )
( 4276 , FR940617-2-00038 , 1 )
( 9293 , FR940617-2-00038 , 1 )
( 4628 , FR940617-2-00038 , 1 )
( 41 , FR940617-2-00038 , 1 )
( 1334 , FR940617-2-00038 , 1 )
( 12 , FR940617-2-00038 , 1 )
( 41 , FR940617-2-00038 , 1 )
( 21520 , FR940617-2-00038 , 1 )
( 84 , FR940617-2-00038 , 1 )
( 8499 , FR940617-2-00038 , 1 )
( 311 , FR940617-2-00038 , 1 )
( 312 , FR940617-2-00038 , 1 )
( 28 , FR940617-2-00038 , 1 )
( 41 , FR940617-2-00038 , 1 )
( 0 , FR940617-2-00038 , 1 )
( 1 , FR940617-2-00038 , 1 )
( 2 , FR940617-2-00038 , 1 )
( 3 , FR940617-2-00038 , 1 )
( 4 , FR940617-2-00038 , 1 )
( 930 , FR940617-2-00038 , 1 )
( 45 , FR940617-2-00038 , 1 )
( 802 , FR940617-2-00038 , 1 )
( 12 , FR940617-2-00038 , 1 )
( 41 , FR940617-2-00038 , 1 )
( 2334 , FR940617-2-00038 , 1 )
( 354 , FR940617-2-00038 , 1 )
( 186 , FR940617-2-00038 , 1 )
( 82 , FR940617-2-00038 , 1 )
( 1025 , FR940617-2-00038 , 1 )
( 330 , FR940617-2-00038 , 1 )
( 8092 , FR940617-2-00038 , 1 )
( 482 , FR940617-2-00038 , 1 )
( 41 , FR940617-2-00038 , 1 )
( 663 , FR940617-2-00038 , 1 )
( 1258 , FR940617-2-00038 , 1 )
( 518 , FR940617-2-00038 , 1 )
( 8122 , FR940617-2-00038 , 1 )
( 8123 , FR940617-2-00038 , 1 )
( 7420 , FR940617-2-00038 , 1 )
( 522 , FR940617-2-00038 , 1 )
( 314 , FR940617-2-00038 , 1 )
( 525 , FR940617-2-00038 , 1 )
( 526 , FR940617-2-00038 , 1 )
( 21526 , FR940617-2-00038 , 1 )
( 229 , FR940617-2-00038 , 1 )
( 652 , FR940617-2-00038 , 1 )
( 546 , FR940617-2-00038 , 1 )
( 526 , FR940617-2-00038 , 1 )
( 441 , FR940617-2-00038 , 1 )
( 528 , FR940617-2-00038 , 1 )
( 529 , FR940617-2-00038 , 1 )
( 530 , FR940617-2-00038 , 1 )
( 531 , FR940617-2-00038 , 1 )
( 2448 , FR940617-2-00038 , 1 )
( 293 , FR940617-2-00038 , 1 )
( 580 , FR940617-2-00038 , 1 )
( 16526 , FR940617-2-00038 , 1 )
( 20994 , FR940617-2-00038 , 1 )
( 744 , FR940617-2-00039 , 1 )
( 4 , FR940617-2-00039 , 1 )
( 21527 , FR940617-2-00039 , 1 )
( 15653 , FR940617-2-00039 , 1 )
( 4651 , FR940617-2-00039 , 1 )
( 12 , FR940617-2-00039 , 1 )
( 41 , FR940617-2-00039 , 1 )
