( 756 , FR940405-1-00013 , 1 )
( 3884 , FR940405-1-00013 , 1 )
( 28 , FR940405-1-00013 , 1 )
( 1743 , FR940405-1-00013 , 1 )
( 3439 , FR940405-1-00013 , 1 )
( 10598 , FR940405-1-00013 , 1 )
( 411 , FR940405-1-00013 , 1 )
( 9326 , FR940405-1-00013 , 1 )
( 5015 , FR940405-1-00013 , 1 )
( 212 , FR940405-1-00013 , 1 )
( 82 , FR940405-1-00013 , 1 )
( 1977 , FR940405-1-00013 , 1 )
( 123 , FR940405-1-00013 , 1 )
( 1417 , FR940405-1-00013 , 1 )
( 60 , FR940405-1-00013 , 1 )
( 41 , FR940405-1-00013 , 1 )
( 15273 , FR940405-1-00013 , 1 )
( 7179 , FR940405-1-00013 , 1 )
( 39 , FR940405-1-00013 , 1 )
( 8 , FR940405-1-00013 , 1 )
( 411 , FR940405-1-00013 , 1 )
( 212 , FR940405-1-00013 , 1 )
( 82 , FR940405-1-00013 , 1 )
( 1417 , FR940405-1-00013 , 1 )
( 60 , FR940405-1-00013 , 1 )
( 41 , FR940405-1-00013 , 1 )
( 279 , FR940405-1-00013 , 1 )
( 210 , FR940405-1-00013 , 1 )
( 15429 , FR940405-1-00013 , 1 )
( 9130 , FR940405-1-00013 , 1 )
( 37 , FR940405-1-00013 , 1 )
( 1083 , FR940405-1-00013 , 1 )
( 45 , FR940405-1-00013 , 1 )
( 245 , FR940405-1-00013 , 1 )
( 512 , FR940405-1-00013 , 1 )
( 12 , FR940405-1-00013 , 1 )
( 9326 , FR940405-1-00013 , 1 )
( 5015 , FR940405-1-00013 , 1 )
( 1048 , FR940405-1-00013 , 1 )
( 163 , FR940405-1-00013 , 1 )
( 82 , FR940405-1-00013 , 1 )
( 1977 , FR940405-1-00013 , 1 )
( 123 , FR940405-1-00013 , 1 )
( 15190 , FR940405-1-00013 , 1 )
( 482 , FR940405-1-00013 , 1 )
( 398 , FR940405-1-00013 , 1 )
( 266 , FR940405-1-00013 , 1 )
( 320 , FR940405-1-00013 , 1 )
