( 4152 , FR940104-2-00007 , 1 )
( 1088 , FR940104-2-00007 , 1 )
( 3072 , FR940104-2-00007 , 1 )
( 2002 , FR940104-2-00007 , 1 )
( 12 , FR940104-2-00007 , 1 )
( 63 , FR940104-2-00007 , 1 )
( 3086 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 2867 , FR940104-2-00007 , 1 )
( 588 , FR940104-2-00007 , 1 )
( 751 , FR940104-2-00007 , 1 )
( 1107 , FR940104-2-00007 , 1 )
( 7944 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 4952 , FR940104-2-00007 , 1 )
( 2002 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 7799 , FR940104-2-00007 , 1 )
( 89 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 622 , FR940104-2-00007 , 1 )
( 168 , FR940104-2-00007 , 1 )
( 1067 , FR940104-2-00007 , 1 )
( 45 , FR940104-2-00007 , 1 )
( 2891 , FR940104-2-00007 , 1 )
( 12 , FR940104-2-00007 , 1 )
( 2867 , FR940104-2-00007 , 1 )
( 335 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 651 , FR940104-2-00007 , 1 )
( 37 , FR940104-2-00007 , 1 )
( 4 , FR940104-2-00007 , 1 )
( 37 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 404 , FR940104-2-00007 , 1 )
( 1377 , FR940104-2-00007 , 1 )
( 37 , FR940104-2-00007 , 1 )
( 2867 , FR940104-2-00007 , 1 )
( 984 , FR940104-2-00007 , 1 )
( 2483 , FR940104-2-00007 , 1 )
( 84 , FR940104-2-00007 , 1 )
( 936 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 4723 , FR940104-2-00007 , 1 )
( 7988 , FR940104-2-00007 , 1 )
( 7781 , FR940104-2-00007 , 1 )
( 42 , FR940104-2-00007 , 1 )
( 981 , FR940104-2-00007 , 1 )
( 66 , FR940104-2-00007 , 1 )
( 82 , FR940104-2-00007 , 1 )
( 229 , FR940104-2-00007 , 1 )
( 153 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 3072 , FR940104-2-00007 , 1 )
( 1405 , FR940104-2-00007 , 1 )
( 35 , FR940104-2-00007 , 1 )
( 6233 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 66 , FR940104-2-00007 , 1 )
( 82 , FR940104-2-00007 , 1 )
( 817 , FR940104-2-00007 , 1 )
( 84 , FR940104-2-00007 , 1 )
( 945 , FR940104-2-00007 , 1 )
( 225 , FR940104-2-00007 , 1 )
( 60 , FR940104-2-00007 , 1 )
( 5804 , FR940104-2-00007 , 1 )
( 2376 , FR940104-2-00007 , 1 )
( 482 , FR940104-2-00007 , 1 )
( 75 , FR940104-2-00007 , 1 )
( 596 , FR940104-2-00007 , 1 )
( 6233 , FR940104-2-00007 , 1 )
( 168 , FR940104-2-00007 , 1 )
( 2542 , FR940104-2-00007 , 1 )
( 45 , FR940104-2-00007 , 1 )
( 960 , FR940104-2-00007 , 1 )
( 12 , FR940104-2-00007 , 1 )
( 1334 , FR940104-2-00007 , 1 )
( 12 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 4723 , FR940104-2-00007 , 1 )
( 7781 , FR940104-2-00007 , 1 )
( 28 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 0 , FR940104-2-00007 , 1 )
( 1 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 320 , FR940104-2-00007 , 1 )
( 321 , FR940104-2-00007 , 1 )
( 210 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 4723 , FR940104-2-00007 , 1 )
( 7781 , FR940104-2-00007 , 1 )
( 168 , FR940104-2-00007 , 1 )
( 82 , FR940104-2-00007 , 1 )
( 528 , FR940104-2-00007 , 1 )
( 233 , FR940104-2-00007 , 1 )
( 330 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 95 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 6233 , FR940104-2-00007 , 1 )
( 2549 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 960 , FR940104-2-00007 , 1 )
( 12 , FR940104-2-00007 , 1 )
( 1334 , FR940104-2-00007 , 1 )
( 28 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 0 , FR940104-2-00007 , 1 )
( 1 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 38 , FR940104-2-00007 , 1 )
( 7781 , FR940104-2-00007 , 1 )
( 42 , FR940104-2-00007 , 1 )
( 7346 , FR940104-2-00007 , 1 )
( 66 , FR940104-2-00007 , 1 )
( 82 , FR940104-2-00007 , 1 )
( 1214 , FR940104-2-00007 , 1 )
( 60 , FR940104-2-00007 , 1 )
( 3091 , FR940104-2-00007 , 1 )
( 2376 , FR940104-2-00007 , 1 )
( 28 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 38 , FR940104-2-00007 , 1 )
( 7781 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 7777 , FR940104-2-00007 , 1 )
( 16 , FR940104-2-00007 , 1 )
( 42 , FR940104-2-00007 , 1 )
( 367 , FR940104-2-00007 , 1 )
( 66 , FR940104-2-00007 , 1 )
( 7218 , FR940104-2-00007 , 1 )
( 66 , FR940104-2-00007 , 1 )
( 323 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 996 , FR940104-2-00007 , 1 )
( 324 , FR940104-2-00007 , 1 )
( 373 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 320 , FR940104-2-00007 , 1 )
( 321 , FR940104-2-00007 , 1 )
( 75 , FR940104-2-00007 , 1 )
( 5144 , FR940104-2-00007 , 1 )
( 66 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 3072 , FR940104-2-00007 , 1 )
( 3270 , FR940104-2-00007 , 1 )
( 1166 , FR940104-2-00007 , 1 )
( 28 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 4723 , FR940104-2-00007 , 1 )
( 7781 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 868 , FR940104-2-00007 , 1 )
( 173 , FR940104-2-00007 , 1 )
( 9 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 174 , FR940104-2-00007 , 1 )
( 242 , FR940104-2-00007 , 1 )
( 28 , FR940104-2-00007 , 1 )
( 1908 , FR940104-2-00007 , 1 )
( 45 , FR940104-2-00007 , 1 )
( 768 , FR940104-2-00007 , 1 )
( 419 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 2692 , FR940104-2-00007 , 1 )
( 7962 , FR940104-2-00007 , 1 )
( 110 , FR940104-2-00007 , 1 )
( 918 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 7777 , FR940104-2-00007 , 1 )
( 16 , FR940104-2-00007 , 1 )
( 1375 , FR940104-2-00007 , 1 )
( 482 , FR940104-2-00007 , 1 )
( 63 , FR940104-2-00007 , 1 )
( 5821 , FR940104-2-00007 , 1 )
( 7958 , FR940104-2-00007 , 1 )
( 390 , FR940104-2-00007 , 1 )
( 42 , FR940104-2-00007 , 1 )
( 1129 , FR940104-2-00007 , 1 )
( 66 , FR940104-2-00007 , 1 )
( 395 , FR940104-2-00007 , 1 )
( 7959 , FR940104-2-00007 , 1 )
( 960 , FR940104-2-00007 , 1 )
( 12 , FR940104-2-00007 , 1 )
( 589 , FR940104-2-00007 , 1 )
( 189 , FR940104-2-00007 , 1 )
( 7960 , FR940104-2-00007 , 1 )
( 756 , FR940104-2-00007 , 1 )
( 66 , FR940104-2-00007 , 1 )
( 945 , FR940104-2-00007 , 1 )
( 946 , FR940104-2-00007 , 1 )
( 28 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 3072 , FR940104-2-00007 , 1 )
( 225 , FR940104-2-00007 , 1 )
( 1456 , FR940104-2-00007 , 1 )
( 1499 , FR940104-2-00007 , 1 )
( 7959 , FR940104-2-00007 , 1 )
( 12 , FR940104-2-00007 , 1 )
( 4723 , FR940104-2-00007 , 1 )
( 3072 , FR940104-2-00007 , 1 )
( 244 , FR940104-2-00007 , 1 )
( 1882 , FR940104-2-00007 , 1 )
( 182 , FR940104-2-00007 , 1 )
( 1132 , FR940104-2-00007 , 1 )
( 263 , FR940104-2-00007 , 1 )
( 946 , FR940104-2-00007 , 1 )
( 28 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 3072 , FR940104-2-00007 , 1 )
( 225 , FR940104-2-00007 , 1 )
( 12 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 2692 , FR940104-2-00007 , 1 )
( 1176 , FR940104-2-00007 , 1 )
( 75 , FR940104-2-00007 , 1 )
( 390 , FR940104-2-00007 , 1 )
( 42 , FR940104-2-00007 , 1 )
( 4131 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 7961 , FR940104-2-00007 , 1 )
( 48 , FR940104-2-00007 , 1 )
( 35 , FR940104-2-00007 , 1 )
( 66 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 7962 , FR940104-2-00007 , 1 )
( 110 , FR940104-2-00007 , 1 )
( 1238 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 7963 , FR940104-2-00007 , 1 )
( 7964 , FR940104-2-00007 , 1 )
( 7965 , FR940104-2-00007 , 1 )
( 7671 , FR940104-2-00007 , 1 )
( 1111 , FR940104-2-00007 , 1 )
( 1150 , FR940104-2-00007 , 1 )
( 8053 , FR940104-2-00007 , 1 )
( 7966 , FR940104-2-00007 , 1 )
( 7967 , FR940104-2-00007 , 1 )
( 148 , FR940104-2-00007 , 1 )
( 110 , FR940104-2-00007 , 1 )
( 7968 , FR940104-2-00007 , 1 )
( 647 , FR940104-2-00007 , 1 )
( 3990 , FR940104-2-00007 , 1 )
( 366 , FR940104-2-00007 , 1 )
( 3072 , FR940104-2-00007 , 1 )
( 4598 , FR940104-2-00007 , 1 )
( 75 , FR940104-2-00007 , 1 )
( 1051 , FR940104-2-00007 , 1 )
( 82 , FR940104-2-00007 , 1 )
( 1403 , FR940104-2-00007 , 1 )
( 482 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 4723 , FR940104-2-00007 , 1 )
( 3072 , FR940104-2-00007 , 1 )
( 244 , FR940104-2-00007 , 1 )
( 712 , FR940104-2-00007 , 1 )
( 7958 , FR940104-2-00007 , 1 )
( 186 , FR940104-2-00007 , 1 )
( 82 , FR940104-2-00007 , 1 )
( 1478 , FR940104-2-00007 , 1 )
( 123 , FR940104-2-00007 , 1 )
( 7969 , FR940104-2-00007 , 1 )
( 60 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 2440 , FR940104-2-00007 , 1 )
( 5469 , FR940104-2-00007 , 1 )
( 12 , FR940104-2-00007 , 1 )
( 7970 , FR940104-2-00007 , 1 )
( 8053 , FR940104-2-00007 , 1 )
( 7971 , FR940104-2-00007 , 1 )
( 7972 , FR940104-2-00007 , 1 )
( 105 , FR940104-2-00007 , 1 )
( 893 , FR940104-2-00007 , 1 )
( 7973 , FR940104-2-00007 , 1 )
( 7974 , FR940104-2-00007 , 1 )
( 3493 , FR940104-2-00007 , 1 )
( 895 , FR940104-2-00007 , 1 )
( 899 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 7975 , FR940104-2-00007 , 1 )
( 7976 , FR940104-2-00007 , 1 )
( 939 , FR940104-2-00007 , 1 )
( 8053 , FR940104-2-00007 , 1 )
( 7977 , FR940104-2-00007 , 1 )
( 7978 , FR940104-2-00007 , 1 )
( 105 , FR940104-2-00007 , 1 )
( 5178 , FR940104-2-00007 , 1 )
( 7979 , FR940104-2-00007 , 1 )
( 7980 , FR940104-2-00007 , 1 )
( 751 , FR940104-2-00007 , 1 )
( 648 , FR940104-2-00007 , 1 )
( 7981 , FR940104-2-00007 , 1 )
( 2423 , FR940104-2-00007 , 1 )
( 382 , FR940104-2-00007 , 1 )
( 12 , FR940104-2-00007 , 1 )
( 88 , FR940104-2-00007 , 1 )
( 189 , FR940104-2-00007 , 1 )
( 7960 , FR940104-2-00007 , 1 )
( 390 , FR940104-2-00007 , 1 )
( 42 , FR940104-2-00007 , 1 )
( 1283 , FR940104-2-00007 , 1 )
( 1129 , FR940104-2-00007 , 1 )
( 75 , FR940104-2-00007 , 1 )
( 295 , FR940104-2-00007 , 1 )
( 800 , FR940104-2-00007 , 1 )
( 28 , FR940104-2-00007 , 1 )
( 63 , FR940104-2-00007 , 1 )
( 651 , FR940104-2-00007 , 1 )
( 37 , FR940104-2-00007 , 1 )
( 2182 , FR940104-2-00007 , 1 )
( 60 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 4767 , FR940104-2-00007 , 1 )
( 12 , FR940104-2-00007 , 1 )
( 41 , FR940104-2-00007 , 1 )
( 528 , FR940104-2-00007 , 1 )
( 319 , FR940104-2-00007 , 1 )
( 320 , FR940104-2-00007 , 1 )
( 321 , FR940104-2-00007 , 1 )
( 1176 , FR940104-2-00007 , 1 )
( 75 , FR940104-2-00007 , 1 )
( 642 , FR940104-2-00007 , 1 )
( 323 , FR940104-2-00007 , 1 )
( 8 , FR940104-2-00007 , 1 )
( 4598 , FR940104-2-00007 , 1 )
( 57 , FR940104-2-00007 , 1 )
( 410 , FR940104-2-00007 , 1 )
