( 2776 , FR941206-1-00051 , 1 )
( 7014 , FR941206-1-00051 , 1 )
( 15097 , FR941206-1-00051 , 1 )
( 31593 , FR941206-1-00051 , 1 )
( 57 , FR941206-1-00051 , 1 )
( 163 , FR941206-1-00051 , 1 )
( 28 , FR941206-1-00051 , 1 )
( 68 , FR941206-1-00051 , 1 )
( 482 , FR941206-1-00051 , 1 )
( 170 , FR941206-1-00051 , 1 )
( 12833 , FR941206-1-00051 , 1 )
( 354 , FR941206-1-00051 , 1 )
( 7791 , FR941206-1-00051 , 1 )
( 1331 , FR941206-1-00051 , 1 )
( 44 , FR941206-1-00051 , 1 )
( 1638 , FR941206-1-00051 , 1 )
( 60 , FR941206-1-00051 , 1 )
( 41 , FR941206-1-00051 , 1 )
( 651 , FR941206-1-00051 , 1 )
( 39 , FR941206-1-00051 , 1 )
( 860 , FR941206-1-00051 , 1 )
( 75 , FR941206-1-00051 , 1 )
( 6429 , FR941206-1-00051 , 1 )
( 12786 , FR941206-1-00051 , 1 )
( 330 , FR941206-1-00051 , 1 )
( 21873 , FR941206-1-00051 , 1 )
( 6429 , FR941206-1-00051 , 1 )
( 8 , FR941206-1-00051 , 1 )
( 1101 , FR941206-1-00051 , 1 )
( 25719 , FR941206-1-00051 , 1 )
( 42 , FR941206-1-00051 , 1 )
( 401 , FR941206-1-00051 , 1 )
( 28 , FR941206-1-00051 , 1 )
( 45 , FR941206-1-00051 , 1 )
( 3063 , FR941206-1-00051 , 1 )
( 2591 , FR941206-1-00051 , 1 )
( 3323 , FR941206-1-00051 , 1 )
( 610 , FR941206-1-00051 , 1 )
( 75 , FR941206-1-00051 , 1 )
( 41 , FR941206-1-00051 , 1 )
( 31514 , FR941206-1-00051 , 1 )
( 6964 , FR941206-1-00051 , 1 )
( 42 , FR941206-1-00051 , 1 )
( 3063 , FR941206-1-00051 , 1 )
( 2591 , FR941206-1-00051 , 1 )
( 8 , FR941206-1-00051 , 1 )
( 652 , FR941206-1-00051 , 1 )
( 75 , FR941206-1-00051 , 1 )
( 6700 , FR941206-1-00051 , 1 )
( 330 , FR941206-1-00051 , 1 )
( 41 , FR941206-1-00051 , 1 )
( 31514 , FR941206-1-00051 , 1 )
( 6964 , FR941206-1-00051 , 1 )
( 42 , FR941206-1-00051 , 1 )
( 2241 , FR941206-1-00051 , 1 )
( 60 , FR941206-1-00051 , 1 )
( 31594 , FR941206-1-00051 , 1 )
( 8 , FR941206-1-00051 , 1 )
( 19236 , FR941206-1-00051 , 1 )
( 41 , FR941206-1-00051 , 1 )
( 512 , FR941206-1-00051 , 1 )
( 66 , FR941206-1-00051 , 1 )
( 25538 , FR941206-1-00051 , 1 )
( 44 , FR941206-1-00051 , 1 )
( 403 , FR941206-1-00051 , 1 )
( 12786 , FR941206-1-00051 , 1 )
( 44 , FR941206-1-00051 , 1 )
( 2871 , FR941206-1-00051 , 1 )
( 404 , FR941206-1-00051 , 1 )
( 1501 , FR941206-1-00051 , 1 )
( 66 , FR941206-1-00051 , 1 )
( 82 , FR941206-1-00051 , 1 )
( 2152 , FR941206-1-00051 , 1 )
( 333 , FR941206-1-00051 , 1 )
( 41 , FR941206-1-00051 , 1 )
( 1681 , FR941206-1-00051 , 1 )
( 1143 , FR941206-1-00051 , 1 )
( 1668 , FR941206-1-00051 , 1 )
( 2321 , FR941206-1-00051 , 1 )
( 438 , FR941206-1-00051 , 1 )
( 508 , FR941206-1-00051 , 1 )
( 48 , FR941206-1-00051 , 1 )
( 7553 , FR941206-1-00051 , 1 )
( 8 , FR941206-1-00051 , 1 )
( 2283 , FR941206-1-00051 , 1 )
( 588 , FR941206-1-00051 , 1 )
( 580 , FR941206-1-00051 , 1 )
( 2321 , FR941206-1-00051 , 1 )
( 66 , FR941206-1-00051 , 1 )
( 1258 , FR941206-1-00051 , 1 )
( 6611 , FR941206-1-00051 , 1 )
( 12731 , FR941206-1-00051 , 1 )
( 330 , FR941206-1-00051 , 1 )
( 1401 , FR941206-1-00051 , 1 )
( 1556 , FR941206-1-00051 , 1 )
( 5 , FR941206-1-00051 , 1 )
( 48 , FR941206-1-00051 , 1 )
( 1937 , FR941206-1-00051 , 1 )
( 4811 , FR941206-1-00051 , 1 )
( 1340 , FR941206-1-00051 , 1 )
( 76 , FR941206-1-00051 , 1 )
( 48 , FR941206-1-00051 , 1 )
( 2285 , FR941206-1-00051 , 1 )
( 554 , FR941206-1-00051 , 1 )
( 84 , FR941206-1-00051 , 1 )
( 31514 , FR941206-1-00051 , 1 )
( 8 , FR941206-1-00051 , 1 )
( 6429 , FR941206-1-00051 , 1 )
( 10559 , FR941206-1-00051 , 1 )
( 8 , FR941206-1-00051 , 1 )
( 860 , FR941206-1-00051 , 1 )
( 45 , FR941206-1-00051 , 1 )
( 4432 , FR941206-1-00051 , 1 )
( 3661 , FR941206-1-00051 , 1 )
( 2321 , FR941206-1-00051 , 1 )
( 41 , FR941206-1-00051 , 1 )
( 588 , FR941206-1-00051 , 1 )
( 580 , FR941206-1-00051 , 1 )
( 2321 , FR941206-1-00051 , 1 )
( 84 , FR941206-1-00051 , 1 )
( 6611 , FR941206-1-00051 , 1 )
( 12731 , FR941206-1-00051 , 1 )
( 182 , FR941206-1-00051 , 1 )
( 434 , FR941206-1-00051 , 1 )
( 482 , FR941206-1-00051 , 1 )
( 45 , FR941206-1-00051 , 1 )
( 1137 , FR941206-1-00051 , 1 )
( 7553 , FR941206-1-00051 , 1 )
( 12 , FR941206-1-00051 , 1 )
( 398 , FR941206-1-00051 , 1 )
( 6611 , FR941206-1-00051 , 1 )
( 751 , FR941206-1-00051 , 1 )
( 911 , FR941206-1-00051 , 1 )
( 6202 , FR941206-1-00051 , 1 )
( 21544 , FR941206-1-00051 , 1 )
( 8 , FR941206-1-00051 , 1 )
( 21621 , FR941206-1-00051 , 1 )
( 706 , FR941206-1-00051 , 1 )
( 66 , FR941206-1-00051 , 1 )
( 1401 , FR941206-1-00051 , 1 )
( 123 , FR941206-1-00051 , 1 )
( 1058 , FR941206-1-00051 , 1 )
( 12833 , FR941206-1-00051 , 1 )
( 2366 , FR941206-1-00051 , 1 )
( 13287 , FR941206-1-00051 , 1 )
