( 12638 , FR940128-2-00070 , 1 )
( 3649 , FR940128-2-00070 , 1 )
( 12820 , FR940128-2-00070 , 1 )
( 66 , FR940128-2-00070 , 1 )
( 2110 , FR940128-2-00070 , 1 )
( 6458 , FR940128-2-00070 , 1 )
( 6232 , FR940128-2-00070 , 1 )
( 12 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 12629 , FR940128-2-00070 , 1 )
( 6245 , FR940128-2-00070 , 1 )
( 8 , FR940128-2-00070 , 1 )
( 180 , FR940128-2-00070 , 1 )
( 45 , FR940128-2-00070 , 1 )
( 1920 , FR940128-2-00070 , 1 )
( 8 , FR940128-2-00070 , 1 )
( 7982 , FR940128-2-00070 , 1 )
( 5199 , FR940128-2-00070 , 1 )
( 84 , FR940128-2-00070 , 1 )
( 238 , FR940128-2-00070 , 1 )
( 360 , FR940128-2-00070 , 1 )
( 373 , FR940128-2-00070 , 1 )
( 6232 , FR940128-2-00070 , 1 )
( 373 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 2071 , FR940128-2-00070 , 1 )
( 12 , FR940128-2-00070 , 1 )
( 267 , FR940128-2-00070 , 1 )
( 12632 , FR940128-2-00070 , 1 )
( 7686 , FR940128-2-00070 , 1 )
( 2082 , FR940128-2-00070 , 1 )
( 66 , FR940128-2-00070 , 1 )
( 1691 , FR940128-2-00070 , 1 )
( 1539 , FR940128-2-00070 , 1 )
( 153 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 12638 , FR940128-2-00070 , 1 )
( 44 , FR940128-2-00070 , 1 )
( 1981 , FR940128-2-00070 , 1 )
( 60 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 32 , FR940128-2-00070 , 1 )
( 1070 , FR940128-2-00070 , 1 )
( 1456 , FR940128-2-00070 , 1 )
( 0 , FR940128-2-00070 , 1 )
( 8 , FR940128-2-00070 , 1 )
( 171 , FR940128-2-00070 , 1 )
( 173 , FR940128-2-00070 , 1 )
( 75 , FR940128-2-00070 , 1 )
( 57 , FR940128-2-00070 , 1 )
( 12 , FR940128-2-00070 , 1 )
( 2712 , FR940128-2-00070 , 1 )
( 3555 , FR940128-2-00070 , 1 )
( 66 , FR940128-2-00070 , 1 )
( 3048 , FR940128-2-00070 , 1 )
( 458 , FR940128-2-00070 , 1 )
( 1527 , FR940128-2-00070 , 1 )
( 482 , FR940128-2-00070 , 1 )
( 12629 , FR940128-2-00070 , 1 )
( 438 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 12821 , FR940128-2-00070 , 1 )
( 740 , FR940128-2-00070 , 1 )
( 146 , FR940128-2-00070 , 1 )
( 12 , FR940128-2-00070 , 1 )
( 12822 , FR940128-2-00070 , 1 )
( 6541 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 115 , FR940128-2-00070 , 1 )
( 171 , FR940128-2-00070 , 1 )
( 6242 , FR940128-2-00070 , 1 )
( 3048 , FR940128-2-00070 , 1 )
( 458 , FR940128-2-00070 , 1 )
( 146 , FR940128-2-00070 , 1 )
( 462 , FR940128-2-00070 , 1 )
( 4800 , FR940128-2-00070 , 1 )
( 4488 , FR940128-2-00070 , 1 )
( 12823 , FR940128-2-00070 , 1 )
( 8 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 0 , FR940128-2-00070 , 1 )
( 6166 , FR940128-2-00070 , 1 )
( 360 , FR940128-2-00070 , 1 )
( 146 , FR940128-2-00070 , 1 )
( 12 , FR940128-2-00070 , 1 )
( 891 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 12821 , FR940128-2-00070 , 1 )
( 740 , FR940128-2-00070 , 1 )
( 146 , FR940128-2-00070 , 1 )
( 947 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 458 , FR940128-2-00070 , 1 )
( 332 , FR940128-2-00070 , 1 )
( 8 , FR940128-2-00070 , 1 )
( 68 , FR940128-2-00070 , 1 )
( 12 , FR940128-2-00070 , 1 )
( 12634 , FR940128-2-00070 , 1 )
( 2366 , FR940128-2-00070 , 1 )
( 28 , FR940128-2-00070 , 1 )
( 45 , FR940128-2-00070 , 1 )
( 1116 , FR940128-2-00070 , 1 )
( 75 , FR940128-2-00070 , 1 )
( 5022 , FR940128-2-00070 , 1 )
( 3033 , FR940128-2-00070 , 1 )
( 945 , FR940128-2-00070 , 1 )
( 2724 , FR940128-2-00070 , 1 )
( 8 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 1379 , FR940128-2-00070 , 1 )
( 6541 , FR940128-2-00070 , 1 )
( 8 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 115 , FR940128-2-00070 , 1 )
( 171 , FR940128-2-00070 , 1 )
( 6242 , FR940128-2-00070 , 1 )
( 3048 , FR940128-2-00070 , 1 )
( 458 , FR940128-2-00070 , 1 )
( 146 , FR940128-2-00070 , 1 )
( 1564 , FR940128-2-00070 , 1 )
( 34 , FR940128-2-00070 , 1 )
( 84 , FR940128-2-00070 , 1 )
( 458 , FR940128-2-00070 , 1 )
( 12 , FR940128-2-00070 , 1 )
( 6242 , FR940128-2-00070 , 1 )
( 3048 , FR940128-2-00070 , 1 )
( 335 , FR940128-2-00070 , 1 )
( 6028 , FR940128-2-00070 , 1 )
( 1233 , FR940128-2-00070 , 1 )
( 1320 , FR940128-2-00070 , 1 )
( 880 , FR940128-2-00070 , 1 )
( 8 , FR940128-2-00070 , 1 )
( 2821 , FR940128-2-00070 , 1 )
( 6541 , FR940128-2-00070 , 1 )
( 366 , FR940128-2-00070 , 1 )
( 947 , FR940128-2-00070 , 1 )
( 6232 , FR940128-2-00070 , 1 )
( 12 , FR940128-2-00070 , 1 )
( 6242 , FR940128-2-00070 , 1 )
( 3048 , FR940128-2-00070 , 1 )
( 1677 , FR940128-2-00070 , 1 )
( 330 , FR940128-2-00070 , 1 )
( 1269 , FR940128-2-00070 , 1 )
( 8 , FR940128-2-00070 , 1 )
( 177 , FR940128-2-00070 , 1 )
( 1556 , FR940128-2-00070 , 1 )
( 376 , FR940128-2-00070 , 1 )
( 41 , FR940128-2-00070 , 1 )
( 1677 , FR940128-2-00070 , 1 )
( 4448 , FR940128-2-00070 , 1 )
