( 8789 , FR940617-2-00169 , 1 )
( 7350 , FR940617-2-00169 , 1 )
( 12 , FR940617-2-00169 , 1 )
( 389 , FR940617-2-00169 , 1 )
( 8 , FR940617-2-00169 , 1 )
( 23837 , FR940617-2-00169 , 1 )
( 1323 , FR940617-2-00169 , 1 )
( 54 , FR940617-2-00169 , 1 )
( 482 , FR940617-2-00169 , 1 )
( 41 , FR940617-2-00169 , 1 )
( 1986 , FR940617-2-00169 , 1 )
( 1664 , FR940617-2-00169 , 1 )
( 123 , FR940617-2-00169 , 1 )
( 1780 , FR940617-2-00169 , 1 )
( 482 , FR940617-2-00169 , 1 )
( 41 , FR940617-2-00169 , 1 )
( 596 , FR940617-2-00169 , 1 )
( 41 , FR940617-2-00169 , 1 )
( 102 , FR940617-2-00169 , 1 )
( 42 , FR940617-2-00169 , 1 )
( 7186 , FR940617-2-00169 , 1 )
( 41 , FR940617-2-00169 , 1 )
( 536 , FR940617-2-00169 , 1 )
( 1375 , FR940617-2-00169 , 1 )
( 75 , FR940617-2-00169 , 1 )
( 41 , FR940617-2-00169 , 1 )
( 1068 , FR940617-2-00169 , 1 )
( 66 , FR940617-2-00169 , 1 )
( 68 , FR940617-2-00169 , 1 )
( 15958 , FR940617-2-00169 , 1 )
( 11783 , FR940617-2-00169 , 1 )
( 84 , FR940617-2-00169 , 1 )
( 54 , FR940617-2-00169 , 1 )
( 12 , FR940617-2-00169 , 1 )
( 1820 , FR940617-2-00169 , 1 )
( 66 , FR940617-2-00169 , 1 )
( 2454 , FR940617-2-00169 , 1 )
( 1597 , FR940617-2-00169 , 1 )
( 168 , FR940617-2-00169 , 1 )
( 327 , FR940617-2-00169 , 1 )
( 1268 , FR940617-2-00169 , 1 )
( 153 , FR940617-2-00169 , 1 )
( 8012 , FR940617-2-00169 , 1 )
( 3377 , FR940617-2-00169 , 1 )
( 1443 , FR940617-2-00169 , 1 )
( 44 , FR940617-2-00169 , 1 )
( 1041 , FR940617-2-00169 , 1 )
( 44 , FR940617-2-00169 , 1 )
( 22356 , FR940617-2-00169 , 1 )
( 23838 , FR940617-2-00169 , 1 )
( 41 , FR940617-2-00169 , 1 )
( 536 , FR940617-2-00169 , 1 )
( 1375 , FR940617-2-00169 , 1 )
( 75 , FR940617-2-00169 , 1 )
( 41 , FR940617-2-00169 , 1 )
( 651 , FR940617-2-00169 , 1 )
( 39 , FR940617-2-00169 , 1 )
( 32 , FR940617-2-00169 , 1 )
( 42 , FR940617-2-00169 , 1 )
( 1815 , FR940617-2-00169 , 1 )
( 153 , FR940617-2-00169 , 1 )
( 190 , FR940617-2-00169 , 1 )
( 652 , FR940617-2-00169 , 1 )
( 609 , FR940617-2-00169 , 1 )
( 12 , FR940617-2-00169 , 1 )
( 41 , FR940617-2-00169 , 1 )
( 146 , FR940617-2-00169 , 1 )
( 28 , FR940617-2-00169 , 1 )
( 729 , FR940617-2-00169 , 1 )
( 8 , FR940617-2-00169 , 1 )
( 5453 , FR940617-2-00169 , 1 )
( 41 , FR940617-2-00169 , 1 )
( 6463 , FR940617-2-00169 , 1 )
( 12 , FR940617-2-00169 , 1 )
( 190 , FR940617-2-00169 , 1 )
( 652 , FR940617-2-00169 , 1 )
( 609 , FR940617-2-00169 , 1 )
( 610 , FR940617-2-00169 , 1 )
( 28 , FR940617-2-00169 , 1 )
( 1352 , FR940617-2-00169 , 1 )
( 28 , FR940617-2-00169 , 1 )
( 75 , FR940617-2-00169 , 1 )
( 390 , FR940617-2-00169 , 1 )
( 42 , FR940617-2-00169 , 1 )
( 1640 , FR940617-2-00169 , 1 )
( 66 , FR940617-2-00169 , 1 )
( 1231 , FR940617-2-00169 , 1 )
( 1881 , FR940617-2-00169 , 1 )
( 8 , FR940617-2-00169 , 1 )
( 10256 , FR940617-2-00169 , 1 )
( 2050 , FR940617-2-00169 , 1 )
( 8 , FR940617-2-00169 , 1 )
( 755 , FR940617-2-00169 , 1 )
( 66 , FR940617-2-00169 , 1 )
( 1392 , FR940617-2-00169 , 1 )
( 1496 , FR940617-2-00169 , 1 )
( 8 , FR940617-2-00169 , 1 )
( 5270 , FR940617-2-00169 , 1 )
( 3352 , FR940617-2-00169 , 1 )
( 12 , FR940617-2-00169 , 1 )
( 1590 , FR940617-2-00169 , 1 )
( 66 , FR940617-2-00169 , 1 )
( 2722 , FR940617-2-00169 , 1 )
( 7568 , FR940617-2-00169 , 1 )
( 8 , FR940617-2-00169 , 1 )
( 7730 , FR940617-2-00169 , 1 )
( 153 , FR940617-2-00169 , 1 )
( 347 , FR940617-2-00169 , 1 )
( 1971 , FR940617-2-00169 , 1 )
( 28 , FR940617-2-00169 , 1 )
( 3652 , FR940617-2-00169 , 1 )
( 1003 , FR940617-2-00169 , 1 )
( 28 , FR940617-2-00169 , 1 )
( 535 , FR940617-2-00169 , 1 )
( 8 , FR940617-2-00169 , 1 )
( 66 , FR940617-2-00169 , 1 )
( 1135 , FR940617-2-00169 , 1 )
( 10255 , FR940617-2-00169 , 1 )
( 66 , FR940617-2-00169 , 1 )
( 8 , FR940617-2-00169 , 1 )
( 2907 , FR940617-2-00169 , 1 )
( 41 , FR940617-2-00169 , 1 )
( 4645 , FR940617-2-00169 , 1 )
( 12 , FR940617-2-00169 , 1 )
( 45 , FR940617-2-00169 , 1 )
( 1940 , FR940617-2-00169 , 1 )
( 8 , FR940617-2-00169 , 1 )
