( 354 , FR940128-2-00033 , 1 )
( 34 , FR940128-2-00033 , 1 )
( 41 , FR940128-2-00033 , 1 )
( 1380 , FR940128-2-00033 , 1 )
( 3553 , FR940128-2-00033 , 1 )
( 12 , FR940128-2-00033 , 1 )
( 41 , FR940128-2-00033 , 1 )
( 8118 , FR940128-2-00033 , 1 )
( 2008 , FR940128-2-00033 , 1 )
( 45 , FR940128-2-00033 , 1 )
( 5199 , FR940128-2-00033 , 1 )
( 84 , FR940128-2-00033 , 1 )
( 2266 , FR940128-2-00033 , 1 )
( 1077 , FR940128-2-00033 , 1 )
( 3213 , FR940128-2-00033 , 1 )
( 75 , FR940128-2-00033 , 1 )
( 839 , FR940128-2-00033 , 1 )
( 82 , FR940128-2-00033 , 1 )
( 706 , FR940128-2-00033 , 1 )
( 66 , FR940128-2-00033 , 1 )
( 1546 , FR940128-2-00033 , 1 )
( 8 , FR940128-2-00033 , 1 )
( 884 , FR940128-2-00033 , 1 )
( 8109 , FR940128-2-00033 , 1 )
( 359 , FR940128-2-00033 , 1 )
( 45 , FR940128-2-00033 , 1 )
( 1743 , FR940128-2-00033 , 1 )
( 1006 , FR940128-2-00033 , 1 )
( 12 , FR940128-2-00033 , 1 )
( 41 , FR940128-2-00033 , 1 )
( 8118 , FR940128-2-00033 , 1 )
( 42 , FR940128-2-00033 , 1 )
( 75 , FR940128-2-00033 , 1 )
( 390 , FR940128-2-00033 , 1 )
( 42 , FR940128-2-00033 , 1 )
( 486 , FR940128-2-00033 , 1 )
( 210 , FR940128-2-00033 , 1 )
( 48 , FR940128-2-00033 , 1 )
( 1916 , FR940128-2-00033 , 1 )
( 554 , FR940128-2-00033 , 1 )
( 1379 , FR940128-2-00033 , 1 )
( 292 , FR940128-2-00033 , 1 )
( 60 , FR940128-2-00033 , 1 )
( 1252 , FR940128-2-00033 , 1 )
( 7119 , FR940128-2-00033 , 1 )
( 3832 , FR940128-2-00033 , 1 )
( 3553 , FR940128-2-00033 , 1 )
( 186 , FR940128-2-00033 , 1 )
( 82 , FR940128-2-00033 , 1 )
( 380 , FR940128-2-00033 , 1 )
( 123 , FR940128-2-00033 , 1 )
( 2153 , FR940128-2-00033 , 1 )
( 44 , FR940128-2-00033 , 1 )
( 5074 , FR940128-2-00033 , 1 )
( 307 , FR940128-2-00033 , 1 )
( 8 , FR940128-2-00033 , 1 )
( 44 , FR940128-2-00033 , 1 )
( 0 , FR940128-2-00033 , 1 )
( 2428 , FR940128-2-00033 , 1 )
( 34 , FR940128-2-00033 , 1 )
( 32 , FR940128-2-00033 , 1 )
( 314 , FR940128-2-00033 , 1 )
( 525 , FR940128-2-00033 , 1 )
( 526 , FR940128-2-00033 , 1 )
