( 13732 , FR940303-1-00007 , 1 )
( 186 , FR940303-1-00007 , 1 )
( 163 , FR940303-1-00007 , 1 )
( 11083 , FR940303-1-00007 , 1 )
( 15669 , FR940303-1-00007 , 1 )
( 15732 , FR940303-1-00007 , 1 )
( 10204 , FR940303-1-00007 , 1 )
( 503 , FR940303-1-00007 , 1 )
( 15733 , FR940303-1-00007 , 1 )
( 503 , FR940303-1-00007 , 1 )
( 123 , FR940303-1-00007 , 1 )
( 1577 , FR940303-1-00007 , 1 )
( 1646 , FR940303-1-00007 , 1 )
( 46 , FR940303-1-00007 , 1 )
( 41 , FR940303-1-00007 , 1 )
( 946 , FR940303-1-00007 , 1 )
( 123 , FR940303-1-00007 , 1 )
( 6591 , FR940303-1-00007 , 1 )
( 12 , FR940303-1-00007 , 1 )
( 41 , FR940303-1-00007 , 1 )
( 876 , FR940303-1-00007 , 1 )
( 110 , FR940303-1-00007 , 1 )
( 7411 , FR940303-1-00007 , 1 )
( 28 , FR940303-1-00007 , 1 )
( 63 , FR940303-1-00007 , 1 )
( 2187 , FR940303-1-00007 , 1 )
( 41 , FR940303-1-00007 , 1 )
( 15703 , FR940303-1-00007 , 1 )
( 110 , FR940303-1-00007 , 1 )
( 4519 , FR940303-1-00007 , 1 )
( 1920 , FR940303-1-00007 , 1 )
( 4811 , FR940303-1-00007 , 1 )
( 8 , FR940303-1-00007 , 1 )
( 12471 , FR940303-1-00007 , 1 )
( 1461 , FR940303-1-00007 , 1 )
( 1051 , FR940303-1-00007 , 1 )
( 82 , FR940303-1-00007 , 1 )
( 706 , FR940303-1-00007 , 1 )
( 66 , FR940303-1-00007 , 1 )
( 41 , FR940303-1-00007 , 1 )
( 1706 , FR940303-1-00007 , 1 )
( 12 , FR940303-1-00007 , 1 )
( 41 , FR940303-1-00007 , 1 )
( 15734 , FR940303-1-00007 , 1 )
( 15735 , FR940303-1-00007 , 1 )
( 266 , FR940303-1-00007 , 1 )
( 41 , FR940303-1-00007 , 1 )
( 9 , FR940303-1-00007 , 1 )
( 15736 , FR940303-1-00007 , 1 )
( 153 , FR940303-1-00007 , 1 )
( 41 , FR940303-1-00007 , 1 )
( 220 , FR940303-1-00007 , 1 )
( 247 , FR940303-1-00007 , 1 )
( 12 , FR940303-1-00007 , 1 )
( 5741 , FR940303-1-00007 , 1 )
( 17 , FR940303-1-00007 , 1 )
( 4330 , FR940303-1-00007 , 1 )
( 8 , FR940303-1-00007 , 1 )
( 39 , FR940303-1-00007 , 1 )
( 860 , FR940303-1-00007 , 1 )
( 5 , FR940303-1-00007 , 1 )
( 60 , FR940303-1-00007 , 1 )
( 15737 , FR940303-1-00007 , 1 )
( 75 , FR940303-1-00007 , 1 )
( 41 , FR940303-1-00007 , 1 )
( 876 , FR940303-1-00007 , 1 )
( 110 , FR940303-1-00007 , 1 )
( 7411 , FR940303-1-00007 , 1 )
( 2182 , FR940303-1-00007 , 1 )
( 28 , FR940303-1-00007 , 1 )
( 88 , FR940303-1-00007 , 1 )
( 1480 , FR940303-1-00007 , 1 )
( 12 , FR940303-1-00007 , 1 )
( 1620 , FR940303-1-00007 , 1 )
( 482 , FR940303-1-00007 , 1 )
( 41 , FR940303-1-00007 , 1 )
( 714 , FR940303-1-00007 , 1 )
( 596 , FR940303-1-00007 , 1 )
( 41 , FR940303-1-00007 , 1 )
( 9 , FR940303-1-00007 , 1 )
( 212 , FR940303-1-00007 , 1 )
( 2480 , FR940303-1-00007 , 1 )
( 1107 , FR940303-1-00007 , 1 )
( 6662 , FR940303-1-00007 , 1 )
( 482 , FR940303-1-00007 , 1 )
( 41 , FR940303-1-00007 , 1 )
( 15698 , FR940303-1-00007 , 1 )
( 15699 , FR940303-1-00007 , 1 )
( 14484 , FR940303-1-00007 , 1 )
