( 57 , FR940525-0-00031 , 1 )
( 1908 , FR940525-0-00031 , 1 )
( 4 , FR940525-0-00031 , 1 )
( 307 , FR940525-0-00031 , 1 )
( 66 , FR940525-0-00031 , 1 )
( 9 , FR940525-0-00031 , 1 )
( 66 , FR940525-0-00031 , 1 )
( 2655 , FR940525-0-00031 , 1 )
( 41 , FR940525-0-00031 , 1 )
( 2434 , FR940525-0-00031 , 1 )
( 4520 , FR940525-0-00031 , 1 )
( 2417 , FR940525-0-00031 , 1 )
( 84 , FR940525-0-00031 , 1 )
( 20430 , FR940525-0-00031 , 1 )
( 8 , FR940525-0-00031 , 1 )
( 20431 , FR940525-0-00031 , 1 )
( 2886 , FR940525-0-00031 , 1 )
( 2816 , FR940525-0-00031 , 1 )
( 8 , FR940525-0-00031 , 1 )
( 6611 , FR940525-0-00031 , 1 )
( 373 , FR940525-0-00031 , 1 )
( 2376 , FR940525-0-00031 , 1 )
( 8 , FR940525-0-00031 , 1 )
( 6082 , FR940525-0-00031 , 1 )
( 45 , FR940525-0-00031 , 1 )
( 2295 , FR940525-0-00031 , 1 )
( 197 , FR940525-0-00031 , 1 )
( 28 , FR940525-0-00031 , 1 )
( 41 , FR940525-0-00031 , 1 )
( 2385 , FR940525-0-00031 , 1 )
( 459 , FR940525-0-00031 , 1 )
( 2386 , FR940525-0-00031 , 1 )
( 146 , FR940525-0-00031 , 1 )
( 12 , FR940525-0-00031 , 1 )
( 899 , FR940525-0-00031 , 1 )
( 945 , FR940525-0-00031 , 1 )
( 202 , FR940525-0-00031 , 1 )
( 3464 , FR940525-0-00031 , 1 )
( 12702 , FR940525-0-00031 , 1 )
( 190 , FR940525-0-00031 , 1 )
( 20432 , FR940525-0-00031 , 1 )
( 227 , FR940525-0-00031 , 1 )
( 75 , FR940525-0-00031 , 1 )
( 1377 , FR940525-0-00031 , 1 )
( 7228 , FR940525-0-00031 , 1 )
( 84 , FR940525-0-00031 , 1 )
( 20430 , FR940525-0-00031 , 1 )
( 8 , FR940525-0-00031 , 1 )
( 20431 , FR940525-0-00031 , 1 )
( 2740 , FR940525-0-00031 , 1 )
( 2816 , FR940525-0-00031 , 1 )
( 8 , FR940525-0-00031 , 1 )
( 6611 , FR940525-0-00031 , 1 )
( 186 , FR940525-0-00031 , 1 )
( 163 , FR940525-0-00031 , 1 )
( 2809 , FR940525-0-00031 , 1 )
( 41 , FR940525-0-00031 , 1 )
( 3490 , FR940525-0-00031 , 1 )
( 818 , FR940525-0-00031 , 1 )
( 3244 , FR940525-0-00031 , 1 )
( 482 , FR940525-0-00031 , 1 )
( 216 , FR940525-0-00031 , 1 )
( 41 , FR940525-0-00031 , 1 )
( 2816 , FR940525-0-00031 , 1 )
( 8 , FR940525-0-00031 , 1 )
( 6611 , FR940525-0-00031 , 1 )
( 57 , FR940525-0-00031 , 1 )
( 4504 , FR940525-0-00031 , 1 )
