( 12270 , FR941206-1-00129 , 1 )
( 31897 , FR941206-1-00129 , 1 )
( 31898 , FR941206-1-00129 , 1 )
( 491 , FR941206-1-00129 , 1 )
( 2347 , FR941206-1-00129 , 1 )
( 9650 , FR941206-1-00129 , 1 )
( 23067 , FR941206-1-00129 , 1 )
( 8100 , FR941206-1-00129 , 1 )
( 15110 , FR941206-1-00129 , 1 )
( 31894 , FR941206-1-00129 , 1 )
( 862 , FR941206-1-00129 , 1 )
( 2186 , FR941206-1-00129 , 1 )
( 31899 , FR941206-1-00129 , 1 )
( 28 , FR941206-1-00129 , 1 )
( 398 , FR941206-1-00129 , 1 )
( 3644 , FR941206-1-00129 , 1 )
( 84 , FR941206-1-00129 , 1 )
( 96 , FR941206-1-00129 , 1 )
( 92 , FR941206-1-00129 , 1 )
( 97 , FR941206-1-00129 , 1 )
( 4895 , FR941206-1-00129 , 1 )
( 19683 , FR941206-1-00129 , 1 )
( 2772 , FR941206-1-00129 , 1 )
( 31892 , FR941206-1-00129 , 1 )
( 2347 , FR941206-1-00129 , 1 )
( 9650 , FR941206-1-00129 , 1 )
( 31900 , FR941206-1-00129 , 1 )
( 138 , FR941206-1-00129 , 1 )
( 92 , FR941206-1-00129 , 1 )
( 45 , FR941206-1-00129 , 1 )
( 1028 , FR941206-1-00129 , 1 )
( 63 , FR941206-1-00129 , 1 )
( 651 , FR941206-1-00129 , 1 )
( 31901 , FR941206-1-00129 , 1 )
( 39 , FR941206-1-00129 , 1 )
( 2736 , FR941206-1-00129 , 1 )
( 45 , FR941206-1-00129 , 1 )
( 651 , FR941206-1-00129 , 1 )
( 1915 , FR941206-1-00129 , 1 )
( 39 , FR941206-1-00129 , 1 )
( 1547 , FR941206-1-00129 , 1 )
( 41 , FR941206-1-00129 , 1 )
( 31902 , FR941206-1-00129 , 1 )
( 12 , FR941206-1-00129 , 1 )
( 822 , FR941206-1-00129 , 1 )
( 1012 , FR941206-1-00129 , 1 )
( 6604 , FR941206-1-00129 , 1 )
( 626 , FR941206-1-00129 , 1 )
( 216 , FR941206-1-00129 , 1 )
( 311 , FR941206-1-00129 , 1 )
( 312 , FR941206-1-00129 , 1 )
( 28 , FR941206-1-00129 , 1 )
( 41 , FR941206-1-00129 , 1 )
( 0 , FR941206-1-00129 , 1 )
( 1 , FR941206-1-00129 , 1 )
( 84 , FR941206-1-00129 , 1 )
( 945 , FR941206-1-00129 , 1 )
( 320 , FR941206-1-00129 , 1 )
( 210 , FR941206-1-00129 , 1 )
( 3 , FR941206-1-00129 , 1 )
( 314 , FR941206-1-00129 , 1 )
( 31903 , FR941206-1-00129 , 1 )
( 41 , FR941206-1-00129 , 1 )
( 651 , FR941206-1-00129 , 1 )
( 31901 , FR941206-1-00129 , 1 )
( 39 , FR941206-1-00129 , 1 )
( 212 , FR941206-1-00129 , 1 )
( 1323 , FR941206-1-00129 , 1 )
( 41 , FR941206-1-00129 , 1 )
( 1915 , FR941206-1-00129 , 1 )
( 6604 , FR941206-1-00129 , 1 )
( 554 , FR941206-1-00129 , 1 )
( 225 , FR941206-1-00129 , 1 )
( 338 , FR941206-1-00129 , 1 )
( 66 , FR941206-1-00129 , 1 )
( 8300 , FR941206-1-00129 , 1 )
( 8320 , FR941206-1-00129 , 1 )
( 11064 , FR941206-1-00129 , 1 )
( 123 , FR941206-1-00129 , 1 )
( 11233 , FR941206-1-00129 , 1 )
( 216 , FR941206-1-00129 , 1 )
( 165 , FR941206-1-00129 , 1 )
( 324 , FR941206-1-00129 , 1 )
( 8389 , FR941206-1-00129 , 1 )
( 14656 , FR941206-1-00129 , 1 )
( 2454 , FR941206-1-00129 , 1 )
( 2497 , FR941206-1-00129 , 1 )
( 123 , FR941206-1-00129 , 1 )
( 1286 , FR941206-1-00129 , 1 )
( 28 , FR941206-1-00129 , 1 )
( 41 , FR941206-1-00129 , 1 )
( 2198 , FR941206-1-00129 , 1 )
( 2375 , FR941206-1-00129 , 1 )
( 375 , FR941206-1-00129 , 1 )
( 8 , FR941206-1-00129 , 1 )
( 84 , FR941206-1-00129 , 1 )
( 216 , FR941206-1-00129 , 1 )
( 620 , FR941206-1-00129 , 1 )
( 123 , FR941206-1-00129 , 1 )
( 1465 , FR941206-1-00129 , 1 )
( 624 , FR941206-1-00129 , 1 )
( 311 , FR941206-1-00129 , 1 )
( 406 , FR941206-1-00129 , 1 )
( 609 , FR941206-1-00129 , 1 )
( 238 , FR941206-1-00129 , 1 )
( 239 , FR941206-1-00129 , 1 )
( 146 , FR941206-1-00129 , 1 )
( 41 , FR941206-1-00129 , 1 )
( 651 , FR941206-1-00129 , 1 )
( 39 , FR941206-1-00129 , 1 )
( 42 , FR941206-1-00129 , 1 )
( 163 , FR941206-1-00129 , 1 )
( 981 , FR941206-1-00129 , 1 )
( 66 , FR941206-1-00129 , 1 )
( 165 , FR941206-1-00129 , 1 )
( 45 , FR941206-1-00129 , 1 )
( 489 , FR941206-1-00129 , 1 )
( 243 , FR941206-1-00129 , 1 )
( 244 , FR941206-1-00129 , 1 )
( 210 , FR941206-1-00129 , 1 )
( 45 , FR941206-1-00129 , 1 )
( 490 , FR941206-1-00129 , 1 )
( 491 , FR941206-1-00129 , 1 )
( 12 , FR941206-1-00129 , 1 )
( 245 , FR941206-1-00129 , 1 )
