( 331 , FR940617-2-00104 , 1 )
( 6203 , FR940617-2-00104 , 1 )
( 12 , FR940617-2-00104 , 1 )
( 22592 , FR940617-2-00104 , 1 )
( 1030 , FR940617-2-00104 , 1 )
( 45 , FR940617-2-00104 , 1 )
( 22592 , FR940617-2-00104 , 1 )
( 8071 , FR940617-2-00104 , 1 )
( 812 , FR940617-2-00104 , 1 )
( 12 , FR940617-2-00104 , 1 )
( 10334 , FR940617-2-00104 , 1 )
( 12 , FR940617-2-00104 , 1 )
( 41 , FR940617-2-00104 , 1 )
( 0 , FR940617-2-00104 , 1 )
( 7177 , FR940617-2-00104 , 1 )
( 554 , FR940617-2-00104 , 1 )
( 10832 , FR940617-2-00104 , 1 )
( 941 , FR940617-2-00104 , 1 )
( 9165 , FR940617-2-00104 , 1 )
( 7420 , FR940617-2-00104 , 1 )
( 194 , FR940617-2-00104 , 1 )
( 12 , FR940617-2-00104 , 1 )
( 41 , FR940617-2-00104 , 1 )
( 812 , FR940617-2-00104 , 1 )
( 314 , FR940617-2-00104 , 1 )
( 525 , FR940617-2-00104 , 1 )
( 526 , FR940617-2-00104 , 1 )
( 22593 , FR940617-2-00104 , 1 )
( 229 , FR940617-2-00104 , 1 )
( 652 , FR940617-2-00104 , 1 )
( 546 , FR940617-2-00104 , 1 )
( 526 , FR940617-2-00104 , 1 )
( 441 , FR940617-2-00104 , 1 )
( 528 , FR940617-2-00104 , 1 )
( 529 , FR940617-2-00104 , 1 )
( 530 , FR940617-2-00104 , 1 )
( 531 , FR940617-2-00104 , 1 )
( 10834 , FR940617-2-00104 , 1 )
( 739 , FR940617-2-00104 , 1 )
( 105 , FR940617-2-00104 , 1 )
( 22594 , FR940617-2-00104 , 1 )
( 20994 , FR940617-2-00104 , 1 )
( 0 , FR940617-2-00105 , 1 )
( 1590 , FR940617-2-00105 , 1 )
( 537 , FR940617-2-00105 , 1 )
( 22595 , FR940617-2-00105 , 1 )
( 22596 , FR940617-2-00105 , 1 )
( 22597 , FR940617-2-00105 , 1 )
( 849 , FR940617-2-00105 , 1 )
( 939 , FR940617-2-00105 , 1 )
( 1569 , FR940617-2-00105 , 1 )
( 2132 , FR940617-2-00105 , 1 )
( 1417 , FR940617-2-00105 , 1 )
( 1590 , FR940617-2-00105 , 1 )
( 755 , FR940617-2-00105 , 1 )
( 8 , FR940617-2-00105 , 1 )
( 1126 , FR940617-2-00105 , 1 )
( 9130 , FR940617-2-00105 , 1 )
( 89 , FR940617-2-00105 , 1 )
( 35 , FR940617-2-00105 , 1 )
( 0 , FR940617-2-00105 , 1 )
( 1590 , FR940617-2-00105 , 1 )
( 537 , FR940617-2-00105 , 1 )
( 37 , FR940617-2-00105 , 1 )
( 38 , FR940617-2-00105 , 1 )
( 102 , FR940617-2-00105 , 1 )
( 40 , FR940617-2-00105 , 1 )
( 63 , FR940617-2-00105 , 1 )
( 38 , FR940617-2-00105 , 1 )
( 102 , FR940617-2-00105 , 1 )
( 1328 , FR940617-2-00105 , 1 )
( 41 , FR940617-2-00105 , 1 )
( 997 , FR940617-2-00105 , 1 )
( 330 , FR940617-2-00105 , 1 )
( 1908 , FR940617-2-00105 , 1 )
( 22598 , FR940617-2-00105 , 1 )
( 258 , FR940617-2-00105 , 1 )
( 170 , FR940617-2-00105 , 1 )
( 494 , FR940617-2-00105 , 1 )
( 1487 , FR940617-2-00105 , 1 )
( 123 , FR940617-2-00105 , 1 )
( 1619 , FR940617-2-00105 , 1 )
( 12 , FR940617-2-00105 , 1 )
( 170 , FR940617-2-00105 , 1 )
( 22599 , FR940617-2-00105 , 1 )
( 16 , FR940617-2-00105 , 1 )
( 1464 , FR940617-2-00105 , 1 )
( 330 , FR940617-2-00105 , 1 )
( 22600 , FR940617-2-00105 , 1 )
( 16 , FR940617-2-00105 , 1 )
( 1597 , FR940617-2-00105 , 1 )
( 376 , FR940617-2-00105 , 1 )
( 176 , FR940617-2-00105 , 1 )
( 165 , FR940617-2-00105 , 1 )
( 163 , FR940617-2-00105 , 1 )
( 1081 , FR940617-2-00105 , 1 )
( 75 , FR940617-2-00105 , 1 )
( 176 , FR940617-2-00105 , 1 )
( 165 , FR940617-2-00105 , 1 )
( 45 , FR940617-2-00105 , 1 )
( 1498 , FR940617-2-00105 , 1 )
( 66 , FR940617-2-00105 , 1 )
( 1257 , FR940617-2-00105 , 1 )
( 1176 , FR940617-2-00105 , 1 )
( 184 , FR940617-2-00105 , 1 )
( 10265 , FR940617-2-00105 , 1 )
( 41 , FR940617-2-00105 , 1 )
( 1464 , FR940617-2-00105 , 1 )
( 330 , FR940617-2-00105 , 1 )
( 1479 , FR940617-2-00105 , 1 )
( 22601 , FR940617-2-00105 , 1 )
( 1268 , FR940617-2-00105 , 1 )
( 330 , FR940617-2-00105 , 1 )
( 6962 , FR940617-2-00105 , 1 )
( 45 , FR940617-2-00105 , 1 )
( 4110 , FR940617-2-00105 , 1 )
( 210 , FR940617-2-00105 , 1 )
( 633 , FR940617-2-00105 , 1 )
( 45 , FR940617-2-00105 , 1 )
( 621 , FR940617-2-00105 , 1 )
( 330 , FR940617-2-00105 , 1 )
( 5306 , FR940617-2-00105 , 1 )
( 1868 , FR940617-2-00105 , 1 )
( 2055 , FR940617-2-00105 , 1 )
( 8 , FR940617-2-00105 , 1 )
( 330 , FR940617-2-00105 , 1 )
( 1119 , FR940617-2-00105 , 1 )
( 66 , FR940617-2-00105 , 1 )
( 1539 , FR940617-2-00105 , 1 )
( 3608 , FR940617-2-00105 , 1 )
( 153 , FR940617-2-00105 , 1 )
( 170 , FR940617-2-00105 , 1 )
( 705 , FR940617-2-00105 , 1 )
( 123 , FR940617-2-00105 , 1 )
( 4110 , FR940617-2-00105 , 1 )
( 12 , FR940617-2-00105 , 1 )
( 170 , FR940617-2-00105 , 1 )
( 16 , FR940617-2-00105 , 1 )
( 1464 , FR940617-2-00105 , 1 )
( 176 , FR940617-2-00105 , 1 )
( 1614 , FR940617-2-00105 , 1 )
( 28 , FR940617-2-00105 , 1 )
( 286 , FR940617-2-00105 , 1 )
( 41 , FR940617-2-00105 , 1 )
( 102 , FR940617-2-00105 , 1 )
( 947 , FR940617-2-00105 , 1 )
( 41 , FR940617-2-00105 , 1 )
( 997 , FR940617-2-00105 , 1 )
( 66 , FR940617-2-00105 , 1 )
( 1079 , FR940617-2-00105 , 1 )
( 66 , FR940617-2-00105 , 1 )
( 1088 , FR940617-2-00105 , 1 )
( 9799 , FR940617-2-00105 , 1 )
( 429 , FR940617-2-00105 , 1 )
( 41 , FR940617-2-00105 , 1 )
( 1597 , FR940617-2-00105 , 1 )
( 1897 , FR940617-2-00105 , 1 )
( 41 , FR940617-2-00105 , 1 )
( 798 , FR940617-2-00105 , 1 )
( 620 , FR940617-2-00105 , 1 )
( 12 , FR940617-2-00105 , 1 )
( 14703 , FR940617-2-00105 , 1 )
( 429 , FR940617-2-00105 , 1 )
( 176 , FR940617-2-00105 , 1 )
( 438 , FR940617-2-00105 , 1 )
( 45 , FR940617-2-00105 , 1 )
( 7302 , FR940617-2-00105 , 1 )
( 86 , FR940617-2-00105 , 1 )
( 4240 , FR940617-2-00105 , 1 )
( 8 , FR940617-2-00105 , 1 )
( 41 , FR940617-2-00105 , 1 )
( 491 , FR940617-2-00105 , 1 )
( 8 , FR940617-2-00105 , 1 )
( 392 , FR940617-2-00105 , 1 )
( 7410 , FR940617-2-00105 , 1 )
( 1774 , FR940617-2-00105 , 1 )
( 12 , FR940617-2-00105 , 1 )
( 2055 , FR940617-2-00105 , 1 )
( 75 , FR940617-2-00105 , 1 )
( 186 , FR940617-2-00105 , 1 )
( 82 , FR940617-2-00105 , 1 )
( 406 , FR940617-2-00105 , 1 )
( 2483 , FR940617-2-00105 , 1 )
( 1970 , FR940617-2-00105 , 1 )
( 139 , FR940617-2-00105 , 1 )
( 38 , FR940617-2-00105 , 1 )
( 102 , FR940617-2-00105 , 1 )
( 139 , FR940617-2-00105 , 1 )
( 508 , FR940617-2-00105 , 1 )
( 508 , FR940617-2-00105 , 1 )
( 368 , FR940617-2-00105 , 1 )
( 12 , FR940617-2-00105 , 1 )
( 41 , FR940617-2-00105 , 1 )
( 1970 , FR940617-2-00105 , 1 )
( 4719 , FR940617-2-00105 , 1 )
( 768 , FR940617-2-00105 , 1 )
( 854 , FR940617-2-00105 , 1 )
( 12 , FR940617-2-00105 , 1 )
( 41 , FR940617-2-00105 , 1 )
( 537 , FR940617-2-00105 , 1 )
( 38 , FR940617-2-00105 , 1 )
( 102 , FR940617-2-00105 , 1 )
( 8 , FR940617-2-00105 , 1 )
( 1882 , FR940617-2-00105 , 1 )
( 12 , FR940617-2-00105 , 1 )
( 9890 , FR940617-2-00105 , 1 )
( 22497 , FR940617-2-00105 , 1 )
( 8 , FR940617-2-00105 , 1 )
( 22602 , FR940617-2-00105 , 1 )
( 57 , FR940617-2-00105 , 1 )
( 817 , FR940617-2-00105 , 1 )
( 330 , FR940617-2-00105 , 1 )
( 41 , FR940617-2-00105 , 1 )
( 537 , FR940617-2-00105 , 1 )
( 110 , FR940617-2-00105 , 1 )
( 945 , FR940617-2-00105 , 1 )
( 1904 , FR940617-2-00105 , 1 )
( 104 , FR940617-2-00105 , 1 )
( 736 , FR940617-2-00105 , 1 )
( 14514 , FR940617-2-00105 , 1 )
( 5688 , FR940617-2-00105 , 1 )
( 130 , FR940617-2-00105 , 1 )
( 8 , FR940617-2-00105 , 1 )
( 9860 , FR940617-2-00105 , 1 )
( 1784 , FR940617-2-00105 , 1 )
( 8290 , FR940617-2-00105 , 1 )
( 115 , FR940617-2-00105 , 1 )
( 116 , FR940617-2-00105 , 1 )
( 22603 , FR940617-2-00105 , 1 )
( 84 , FR940617-2-00105 , 1 )
( 96 , FR940617-2-00105 , 1 )
( 92 , FR940617-2-00105 , 1 )
( 97 , FR940617-2-00105 , 1 )
( 8101 , FR940617-2-00105 , 1 )
( 22604 , FR940617-2-00105 , 1 )
( 4979 , FR940617-2-00105 , 1 )
( 736 , FR940617-2-00105 , 1 )
( 748 , FR940617-2-00105 , 1 )
( 115 , FR940617-2-00105 , 1 )
( 116 , FR940617-2-00105 , 1 )
( 22603 , FR940617-2-00105 , 1 )
( 120 , FR940617-2-00105 , 1 )
( 17698 , FR940617-2-00105 , 1 )
( 7763 , FR940617-2-00105 , 1 )
( 5454 , FR940617-2-00105 , 1 )
( 652 , FR940617-2-00105 , 1 )
( 70 , FR940617-2-00105 , 1 )
( 7618 , FR940617-2-00105 , 1 )
( 19865 , FR940617-2-00105 , 1 )
( 192 , FR940617-2-00105 , 1 )
( 148 , FR940617-2-00105 , 1 )
( 110 , FR940617-2-00105 , 1 )
( 99 , FR940617-2-00105 , 1 )
( 2302 , FR940617-2-00105 , 1 )
( 2163 , FR940617-2-00105 , 1 )
( 123 , FR940617-2-00105 , 1 )
( 1297 , FR940617-2-00105 , 1 )
( 5454 , FR940617-2-00105 , 1 )
( 610 , FR940617-2-00105 , 1 )
( 70 , FR940617-2-00105 , 1 )
( 7618 , FR940617-2-00105 , 1 )
( 22605 , FR940617-2-00105 , 1 )
( 44 , FR940617-2-00105 , 1 )
( 141 , FR940617-2-00105 , 1 )
( 192 , FR940617-2-00105 , 1 )
( 148 , FR940617-2-00105 , 1 )
( 110 , FR940617-2-00105 , 1 )
( 99 , FR940617-2-00105 , 1 )
( 528 , FR940617-2-00105 , 1 )
( 9006 , FR940617-2-00105 , 1 )
( 110 , FR940617-2-00105 , 1 )
( 14510 , FR940617-2-00105 , 1 )
( 194 , FR940617-2-00105 , 1 )
( 314 , FR940617-2-00105 , 1 )
( 525 , FR940617-2-00105 , 1 )
( 526 , FR940617-2-00105 , 1 )
( 22606 , FR940617-2-00105 , 1 )
( 229 , FR940617-2-00105 , 1 )
( 652 , FR940617-2-00105 , 1 )
( 546 , FR940617-2-00105 , 1 )
( 526 , FR940617-2-00105 , 1 )
( 441 , FR940617-2-00105 , 1 )
( 528 , FR940617-2-00105 , 1 )
( 529 , FR940617-2-00105 , 1 )
( 530 , FR940617-2-00105 , 1 )
( 531 , FR940617-2-00105 , 1 )
( 15500 , FR940617-2-00105 , 1 )
( 739 , FR940617-2-00105 , 1 )
( 580 , FR940617-2-00105 , 1 )
( 21021 , FR940617-2-00105 , 1 )
( 19413 , FR940617-2-00105 , 1 )
( 22595 , FR940617-2-00106 , 1 )
( 99 , FR940617-2-00106 , 1 )
( 2315 , FR940617-2-00106 , 1 )
( 22607 , FR940617-2-00106 , 1 )
( 22608 , FR940617-2-00106 , 1 )
( 110 , FR940617-2-00106 , 1 )
( 45 , FR940617-2-00106 , 1 )
( 1417 , FR940617-2-00106 , 1 )
( 1590 , FR940617-2-00106 , 1 )
( 755 , FR940617-2-00106 , 1 )
( 8 , FR940617-2-00106 , 1 )
( 1126 , FR940617-2-00106 , 1 )
( 9130 , FR940617-2-00106 , 1 )
( 89 , FR940617-2-00106 , 1 )
( 35 , FR940617-2-00106 , 1 )
( 0 , FR940617-2-00106 , 1 )
( 1590 , FR940617-2-00106 , 1 )
( 537 , FR940617-2-00106 , 1 )
( 37 , FR940617-2-00106 , 1 )
( 447 , FR940617-2-00106 , 1 )
( 102 , FR940617-2-00106 , 1 )
( 40 , FR940617-2-00106 , 1 )
( 63 , FR940617-2-00106 , 1 )
( 102 , FR940617-2-00106 , 1 )
( 22609 , FR940617-2-00106 , 1 )
( 41 , FR940617-2-00106 , 1 )
( 872 , FR940617-2-00106 , 1 )
( 8 , FR940617-2-00106 , 1 )
( 64 , FR940617-2-00106 , 1 )
( 41 , FR940617-2-00106 , 1 )
( 537 , FR940617-2-00106 , 1 )
( 110 , FR940617-2-00106 , 1 )
( 6591 , FR940617-2-00106 , 1 )
( 102 , FR940617-2-00106 , 1 )
( 139 , FR940617-2-00106 , 1 )
( 210 , FR940617-2-00106 , 1 )
( 60 , FR940617-2-00106 , 1 )
( 22610 , FR940617-2-00106 , 1 )
( 41 , FR940617-2-00106 , 1 )
( 781 , FR940617-2-00106 , 1 )
( 66 , FR940617-2-00106 , 1 )
( 9612 , FR940617-2-00106 , 1 )
( 66 , FR940617-2-00106 , 1 )
( 45 , FR940617-2-00106 , 1 )
( 1631 , FR940617-2-00106 , 1 )
( 1952 , FR940617-2-00106 , 1 )
( 41 , FR940617-2-00106 , 1 )
( 22611 , FR940617-2-00106 , 1 )
( 22612 , FR940617-2-00106 , 1 )
( 222 , FR940617-2-00106 , 1 )
( 75 , FR940617-2-00106 , 1 )
( 41 , FR940617-2-00106 , 1 )
( 1104 , FR940617-2-00106 , 1 )
( 2695 , FR940617-2-00106 , 1 )
( 376 , FR940617-2-00106 , 1 )
( 390 , FR940617-2-00106 , 1 )
( 845 , FR940617-2-00106 , 1 )
( 22613 , FR940617-2-00106 , 1 )
( 22614 , FR940617-2-00106 , 1 )
( 939 , FR940617-2-00106 , 1 )
( 41 , FR940617-2-00106 , 1 )
( 537 , FR940617-2-00106 , 1 )
( 1911 , FR940617-2-00106 , 1 )
( 75 , FR940617-2-00106 , 1 )
( 41 , FR940617-2-00106 , 1 )
( 865 , FR940617-2-00106 , 1 )
( 731 , FR940617-2-00106 , 1 )
( 163 , FR940617-2-00106 , 1 )
( 4975 , FR940617-2-00106 , 1 )
( 170 , FR940617-2-00106 , 1 )
( 11082 , FR940617-2-00106 , 1 )
( 14146 , FR940617-2-00106 , 1 )
( 1094 , FR940617-2-00106 , 1 )
( 22608 , FR940617-2-00106 , 1 )
( 110 , FR940617-2-00106 , 1 )
( 2832 , FR940617-2-00106 , 1 )
( 66 , FR940617-2-00106 , 1 )
( 1714 , FR940617-2-00106 , 1 )
( 701 , FR940617-2-00106 , 1 )
( 8 , FR940617-2-00106 , 1 )
( 75 , FR940617-2-00106 , 1 )
( 1329 , FR940617-2-00106 , 1 )
( 41 , FR940617-2-00106 , 1 )
( 9612 , FR940617-2-00106 , 1 )
( 781 , FR940617-2-00106 , 1 )
( 1243 , FR940617-2-00106 , 1 )
( 489 , FR940617-2-00106 , 1 )
( 626 , FR940617-2-00106 , 1 )
( 210 , FR940617-2-00106 , 1 )
( 22608 , FR940617-2-00106 , 1 )
( 8 , FR940617-2-00106 , 1 )
( 1051 , FR940617-2-00106 , 1 )
( 601 , FR940617-2-00106 , 1 )
( 28 , FR940617-2-00106 , 1 )
( 3029 , FR940617-2-00106 , 1 )
( 244 , FR940617-2-00106 , 1 )
( 210 , FR940617-2-00106 , 1 )
( 945 , FR940617-2-00106 , 1 )
( 2724 , FR940617-2-00106 , 1 )
( 2360 , FR940617-2-00106 , 1 )
( 2483 , FR940617-2-00106 , 1 )
( 6591 , FR940617-2-00106 , 1 )
( 102 , FR940617-2-00106 , 1 )
( 139 , FR940617-2-00106 , 1 )
