( 5398 , FR940810-0-00136 , 1 )
( 156 , FR940810-0-00136 , 1 )
( 157 , FR940810-0-00136 , 1 )
( 20429 , FR940810-0-00136 , 1 )
( 66 , FR940810-0-00136 , 1 )
( 428 , FR940810-0-00136 , 1 )
( 955 , FR940810-0-00136 , 1 )
( 3868 , FR940810-0-00136 , 1 )
( 57 , FR940810-0-00136 , 1 )
( 3876 , FR940810-0-00136 , 1 )
( 45 , FR940810-0-00136 , 1 )
( 1982 , FR940810-0-00136 , 1 )
( 12 , FR940810-0-00136 , 1 )
( 955 , FR940810-0-00136 , 1 )
( 1363 , FR940810-0-00136 , 1 )
( 45 , FR940810-0-00136 , 1 )
( 236 , FR940810-0-00136 , 1 )
( 12 , FR940810-0-00136 , 1 )
( 10602 , FR940810-0-00136 , 1 )
( 3830 , FR940810-0-00136 , 1 )
( 311 , FR940810-0-00136 , 1 )
( 380 , FR940810-0-00136 , 1 )
( 66 , FR940810-0-00136 , 1 )
( 1286 , FR940810-0-00136 , 1 )
( 1919 , FR940810-0-00136 , 1 )
( 2773 , FR940810-0-00136 , 1 )
( 376 , FR940810-0-00136 , 1 )
( 24328 , FR940810-0-00136 , 1 )
( 3830 , FR940810-0-00136 , 1 )
( 57 , FR940810-0-00136 , 1 )
( 66 , FR940810-0-00136 , 1 )
( 82 , FR940810-0-00136 , 1 )
( 1142 , FR940810-0-00136 , 1 )
( 8 , FR940810-0-00136 , 1 )
( 66 , FR940810-0-00136 , 1 )
( 4216 , FR940810-0-00136 , 1 )
( 75 , FR940810-0-00136 , 1 )
( 176 , FR940810-0-00136 , 1 )
( 57 , FR940810-0-00136 , 1 )
( 66 , FR940810-0-00136 , 1 )
( 82 , FR940810-0-00136 , 1 )
( 126 , FR940810-0-00136 , 1 )
( 3830 , FR940810-0-00136 , 1 )
( 695 , FR940810-0-00136 , 1 )
( 1394 , FR940810-0-00136 , 1 )
( 42 , FR940810-0-00136 , 1 )
( 141 , FR940810-0-00136 , 1 )
( 66 , FR940810-0-00136 , 1 )
( 1370 , FR940810-0-00136 , 1 )
( 955 , FR940810-0-00136 , 1 )
( 45 , FR940810-0-00136 , 1 )
( 236 , FR940810-0-00136 , 1 )
( 12 , FR940810-0-00136 , 1 )
( 3830 , FR940810-0-00136 , 1 )
( 42 , FR940810-0-00136 , 1 )
( 8 , FR940810-0-00136 , 1 )
( 376 , FR940810-0-00136 , 1 )
( 390 , FR940810-0-00136 , 1 )
( 42 , FR940810-0-00136 , 1 )
( 402 , FR940810-0-00136 , 1 )
( 66 , FR940810-0-00136 , 1 )
( 1611 , FR940810-0-00136 , 1 )
( 24328 , FR940810-0-00136 , 1 )
( 3830 , FR940810-0-00136 , 1 )
( 48 , FR940810-0-00136 , 1 )
( 5821 , FR940810-0-00136 , 1 )
( 4723 , FR940810-0-00136 , 1 )
( 4164 , FR940810-0-00136 , 1 )
( 12 , FR940810-0-00136 , 1 )
( 18620 , FR940810-0-00136 , 1 )
( 396 , FR940810-0-00136 , 1 )
( 12271 , FR940810-0-00136 , 1 )
( 311 , FR940810-0-00136 , 1 )
( 706 , FR940810-0-00136 , 1 )
( 84 , FR940810-0-00136 , 1 )
( 41 , FR940810-0-00136 , 1 )
( 2923 , FR940810-0-00136 , 1 )
( 12 , FR940810-0-00136 , 1 )
( 618 , FR940810-0-00136 , 1 )
( 609 , FR940810-0-00136 , 1 )
( 273 , FR940810-0-00136 , 1 )
( 308 , FR940810-0-00136 , 1 )
( 589 , FR940810-0-00136 , 1 )
( 1909 , FR940810-0-00136 , 1 )
( 153 , FR940810-0-00136 , 1 )
( 41 , FR940810-0-00136 , 1 )
( 396 , FR940810-0-00136 , 1 )
( 335 , FR940810-0-00136 , 1 )
( 41 , FR940810-0-00136 , 1 )
( 2876 , FR940810-0-00136 , 1 )
( 14623 , FR940810-0-00136 , 1 )
( 1143 , FR940810-0-00136 , 1 )
( 12 , FR940810-0-00136 , 1 )
( 26405 , FR940810-0-00136 , 1 )
( 17763 , FR940810-0-00136 , 1 )
( 63 , FR940810-0-00136 , 1 )
( 618 , FR940810-0-00136 , 1 )
( 156 , FR940810-0-00136 , 1 )
( 157 , FR940810-0-00136 , 1 )
( 2697 , FR940810-0-00136 , 1 )
( 1428 , FR940810-0-00136 , 1 )
( 153 , FR940810-0-00136 , 1 )
( 41 , FR940810-0-00136 , 1 )
( 1211 , FR940810-0-00136 , 1 )
( 1140 , FR940810-0-00136 , 1 )
( 4164 , FR940810-0-00136 , 1 )
( 12 , FR940810-0-00136 , 1 )
( 17014 , FR940810-0-00136 , 1 )
( 396 , FR940810-0-00136 , 1 )
( 1072 , FR940810-0-00136 , 1 )
( 6730 , FR940810-0-00136 , 1 )
( 10602 , FR940810-0-00136 , 1 )
( 28 , FR940810-0-00136 , 1 )
( 7014 , FR940810-0-00136 , 1 )
( 41 , FR940810-0-00136 , 1 )
( 17014 , FR940810-0-00136 , 1 )
