( 44 , FR940104-2-00093 , 1 )
( 292 , FR940104-2-00093 , 1 )
( 482 , FR940104-2-00093 , 1 )
( 192 , FR940104-2-00093 , 1 )
( 18 , FR940104-2-00093 , 1 )
( 512 , FR940104-2-00093 , 1 )
( 2023 , FR940104-2-00093 , 1 )
( 190 , FR940104-2-00093 , 1 )
( 608 , FR940104-2-00093 , 1 )
( 57 , FR940104-2-00093 , 1 )
( 79 , FR940104-2-00093 , 1 )
( 66 , FR940104-2-00093 , 1 )
( 192 , FR940104-2-00093 , 1 )
( 18 , FR940104-2-00093 , 1 )
( 512 , FR940104-2-00093 , 1 )
( 2023 , FR940104-2-00093 , 1 )
( 2142 , FR940104-2-00093 , 1 )
( 105 , FR940104-2-00093 , 1 )
( 10970 , FR940104-2-00093 , 1 )
( 34 , FR940104-2-00093 , 1 )
( 84 , FR940104-2-00093 , 1 )
( 2727 , FR940104-2-00093 , 1 )
( 1940 , FR940104-2-00093 , 1 )
( 10967 , FR940104-2-00093 , 1 )
( 643 , FR940104-2-00093 , 1 )
( 8 , FR940104-2-00093 , 1 )
( 41 , FR940104-2-00093 , 1 )
( 756 , FR940104-2-00093 , 1 )
( 190 , FR940104-2-00093 , 1 )
( 12 , FR940104-2-00093 , 1 )
( 41 , FR940104-2-00093 , 1 )
( 607 , FR940104-2-00093 , 1 )
( 69 , FR940104-2-00093 , 1 )
( 76 , FR940104-2-00093 , 1 )
( 1438 , FR940104-2-00093 , 1 )
( 10968 , FR940104-2-00093 , 1 )
( 347 , FR940104-2-00093 , 1 )
( 44 , FR940104-2-00093 , 1 )
( 292 , FR940104-2-00093 , 1 )
( 482 , FR940104-2-00093 , 1 )
( 192 , FR940104-2-00093 , 1 )
( 18 , FR940104-2-00093 , 1 )
( 512 , FR940104-2-00093 , 1 )
( 2044 , FR940104-2-00093 , 1 )
( 190 , FR940104-2-00093 , 1 )
( 4488 , FR940104-2-00093 , 1 )
( 57 , FR940104-2-00093 , 1 )
( 79 , FR940104-2-00093 , 1 )
( 66 , FR940104-2-00093 , 1 )
( 41 , FR940104-2-00093 , 1 )
( 10968 , FR940104-2-00093 , 1 )
( 47 , FR940104-2-00093 , 1 )
( 12 , FR940104-2-00093 , 1 )
( 2119 , FR940104-2-00093 , 1 )
( 148 , FR940104-2-00093 , 1 )
( 110 , FR940104-2-00093 , 1 )
( 99 , FR940104-2-00093 , 1 )
( 10971 , FR940104-2-00093 , 1 )
( 2649 , FR940104-2-00093 , 1 )
( 210 , FR940104-2-00093 , 1 )
( 68 , FR940104-2-00093 , 1 )
( 12 , FR940104-2-00093 , 1 )
( 2404 , FR940104-2-00093 , 1 )
( 2396 , FR940104-2-00093 , 1 )
( 66 , FR940104-2-00093 , 1 )
( 6954 , FR940104-2-00093 , 1 )
( 341 , FR940104-2-00093 , 1 )
( 0 , FR940104-2-00093 , 1 )
( 10972 , FR940104-2-00093 , 1 )
( 8 , FR940104-2-00093 , 1 )
( 1468 , FR940104-2-00093 , 1 )
( 1003 , FR940104-2-00093 , 1 )
( 8 , FR940104-2-00093 , 1 )
( 41 , FR940104-2-00093 , 1 )
( 10968 , FR940104-2-00093 , 1 )
( 190 , FR940104-2-00093 , 1 )
( 12 , FR940104-2-00093 , 1 )
( 41 , FR940104-2-00093 , 1 )
( 607 , FR940104-2-00093 , 1 )
( 69 , FR940104-2-00093 , 1 )
( 51 , FR940104-2-00093 , 1 )
( 605 , FR940104-2-00093 , 1 )
( 1297 , FR940104-2-00093 , 1 )
( 66 , FR940104-2-00093 , 1 )
( 359 , FR940104-2-00093 , 1 )
( 10233 , FR940104-2-00093 , 1 )
( 84 , FR940104-2-00093 , 1 )
( 643 , FR940104-2-00093 , 1 )
( 8088 , FR940104-2-00093 , 1 )
( 503 , FR940104-2-00093 , 1 )
( 8 , FR940104-2-00093 , 1 )
( 1597 , FR940104-2-00093 , 1 )
( 84 , FR940104-2-00093 , 1 )
( 1286 , FR940104-2-00093 , 1 )
( 231 , FR940104-2-00093 , 1 )
( 3077 , FR940104-2-00093 , 1 )
( 8 , FR940104-2-00093 , 1 )
( 7090 , FR940104-2-00093 , 1 )
( 8 , FR940104-2-00093 , 1 )
( 7029 , FR940104-2-00093 , 1 )
( 5213 , FR940104-2-00093 , 1 )
( 84 , FR940104-2-00093 , 1 )
( 1286 , FR940104-2-00093 , 1 )
( 231 , FR940104-2-00093 , 1 )
( 8178 , FR940104-2-00093 , 1 )
( 123 , FR940104-2-00093 , 1 )
( 41 , FR940104-2-00093 , 1 )
( 2702 , FR940104-2-00093 , 1 )
( 3679 , FR940104-2-00093 , 1 )
( 1656 , FR940104-2-00093 , 1 )
( 7704 , FR940104-2-00093 , 1 )
( 1323 , FR940104-2-00093 , 1 )
( 84 , FR940104-2-00093 , 1 )
( 289 , FR940104-2-00093 , 1 )
( 1501 , FR940104-2-00093 , 1 )
( 7525 , FR940104-2-00093 , 1 )
( 42 , FR940104-2-00093 , 1 )
( 3227 , FR940104-2-00093 , 1 )
( 8 , FR940104-2-00093 , 1 )
( 860 , FR940104-2-00093 , 1 )
( 1438 , FR940104-2-00093 , 1 )
( 10968 , FR940104-2-00093 , 1 )
( 10973 , FR940104-2-00093 , 1 )
( 170 , FR940104-2-00093 , 1 )
( 2413 , FR940104-2-00093 , 1 )
( 75 , FR940104-2-00093 , 1 )
