( 2736 , FR940104-0-00031 , 1 )
( 212 , FR940104-0-00031 , 1 )
( 601 , FR940104-0-00031 , 1 )
( 28 , FR940104-0-00031 , 1 )
( 48 , FR940104-0-00031 , 1 )
( 2820 , FR940104-0-00031 , 1 )
( 1774 , FR940104-0-00031 , 1 )
( 84 , FR940104-0-00031 , 1 )
( 41 , FR940104-0-00031 , 1 )
( 2821 , FR940104-0-00031 , 1 )
( 12 , FR940104-0-00031 , 1 )
( 2877 , FR940104-0-00031 , 1 )
( 334 , FR940104-0-00031 , 1 )
( 12 , FR940104-0-00031 , 1 )
( 773 , FR940104-0-00031 , 1 )
( 2633 , FR940104-0-00031 , 1 )
( 2497 , FR940104-0-00031 , 1 )
( 8 , FR940104-0-00031 , 1 )
( 2993 , FR940104-0-00031 , 1 )
( 2497 , FR940104-0-00031 , 1 )
( 701 , FR940104-0-00031 , 1 )
( 1338 , FR940104-0-00031 , 1 )
( 984 , FR940104-0-00031 , 1 )
( 611 , FR940104-0-00031 , 1 )
( 264 , FR940104-0-00031 , 1 )
( 620 , FR940104-0-00031 , 1 )
( 12 , FR940104-0-00031 , 1 )
( 2985 , FR940104-0-00031 , 1 )
( 2986 , FR940104-0-00031 , 1 )
( 2820 , FR940104-0-00031 , 1 )
( 212 , FR940104-0-00031 , 1 )
( 82 , FR940104-0-00031 , 1 )
( 274 , FR940104-0-00031 , 1 )
( 318 , FR940104-0-00031 , 1 )
( 1062 , FR940104-0-00031 , 1 )
( 12 , FR940104-0-00031 , 1 )
( 2991 , FR940104-0-00031 , 1 )
( 2994 , FR940104-0-00031 , 1 )
( 2820 , FR940104-0-00031 , 1 )
( 123 , FR940104-0-00031 , 1 )
( 258 , FR940104-0-00031 , 1 )
( 2995 , FR940104-0-00031 , 1 )
( 382 , FR940104-0-00031 , 1 )
( 88 , FR940104-0-00031 , 1 )
( 2183 , FR940104-0-00031 , 1 )
( 1897 , FR940104-0-00031 , 1 )
( 81 , FR940104-0-00031 , 1 )
( 41 , FR940104-0-00031 , 1 )
( 2729 , FR940104-0-00031 , 1 )
( 12 , FR940104-0-00031 , 1 )
( 2735 , FR940104-0-00031 , 1 )
( 2736 , FR940104-0-00031 , 1 )
( 41 , FR940104-0-00031 , 1 )
( 35 , FR940104-0-00031 , 1 )
( 731 , FR940104-0-00031 , 1 )
( 163 , FR940104-0-00031 , 1 )
( 2225 , FR940104-0-00031 , 1 )
( 75 , FR940104-0-00031 , 1 )
( 273 , FR940104-0-00031 , 1 )
( 212 , FR940104-0-00031 , 1 )
( 82 , FR940104-0-00031 , 1 )
( 170 , FR940104-0-00031 , 1 )
( 1360 , FR940104-0-00031 , 1 )
( 84 , FR940104-0-00031 , 1 )
( 290 , FR940104-0-00031 , 1 )
( 66 , FR940104-0-00031 , 1 )
( 2990 , FR940104-0-00031 , 1 )
( 12 , FR940104-0-00031 , 1 )
( 170 , FR940104-0-00031 , 1 )
( 73 , FR940104-0-00031 , 1 )
( 2820 , FR940104-0-00031 , 1 )
( 1189 , FR940104-0-00031 , 1 )
( 385 , FR940104-0-00031 , 1 )
( 41 , FR940104-0-00031 , 1 )
( 323 , FR940104-0-00031 , 1 )
( 327 , FR940104-0-00031 , 1 )
( 48 , FR940104-0-00031 , 1 )
( 1175 , FR940104-0-00031 , 1 )
( 44 , FR940104-0-00031 , 1 )
( 66 , FR940104-0-00031 , 1 )
( 2996 , FR940104-0-00031 , 1 )
( 390 , FR940104-0-00031 , 1 )
( 212 , FR940104-0-00031 , 1 )
( 82 , FR940104-0-00031 , 1 )
( 402 , FR940104-0-00031 , 1 )
