( 1648 , FR940810-0-00099 , 1 )
( 66 , FR940810-0-00099 , 1 )
( 82 , FR940810-0-00099 , 1 )
( 1301 , FR940810-0-00099 , 1 )
( 60 , FR940810-0-00099 , 1 )
( 88 , FR940810-0-00099 , 1 )
( 3868 , FR940810-0-00099 , 1 )
( 1083 , FR940810-0-00099 , 1 )
( 366 , FR940810-0-00099 , 1 )
( 1000 , FR940810-0-00099 , 1 )
( 2151 , FR940810-0-00099 , 1 )
( 1224 , FR940810-0-00099 , 1 )
( 3868 , FR940810-0-00099 , 1 )
( 66 , FR940810-0-00099 , 1 )
( 82 , FR940810-0-00099 , 1 )
( 706 , FR940810-0-00099 , 1 )
( 123 , FR940810-0-00099 , 1 )
( 170 , FR940810-0-00099 , 1 )
( 404 , FR940810-0-00099 , 1 )
( 1144 , FR940810-0-00099 , 1 )
( 12 , FR940810-0-00099 , 1 )
( 26063 , FR940810-0-00099 , 1 )
( 4565 , FR940810-0-00099 , 1 )
( 8678 , FR940810-0-00099 , 1 )
( 46 , FR940810-0-00099 , 1 )
( 26064 , FR940810-0-00099 , 1 )
( 3486 , FR940810-0-00099 , 1 )
( 41 , FR940810-0-00099 , 1 )
( 2692 , FR940810-0-00099 , 1 )
( 48 , FR940810-0-00099 , 1 )
( 7461 , FR940810-0-00099 , 1 )
( 1280 , FR940810-0-00099 , 1 )
( 4423 , FR940810-0-00099 , 1 )
( 46 , FR940810-0-00099 , 1 )
( 1124 , FR940810-0-00099 , 1 )
( 7014 , FR940810-0-00099 , 1 )
( 123 , FR940810-0-00099 , 1 )
( 1264 , FR940810-0-00099 , 1 )
( 5152 , FR940810-0-00099 , 1 )
( 2430 , FR940810-0-00099 , 1 )
( 821 , FR940810-0-00099 , 1 )
( 1252 , FR940810-0-00099 , 1 )
( 25726 , FR940810-0-00099 , 1 )
( 1681 , FR940810-0-00099 , 1 )
( 755 , FR940810-0-00099 , 1 )
( 8 , FR940810-0-00099 , 1 )
( 13230 , FR940810-0-00099 , 1 )
( 3868 , FR940810-0-00099 , 1 )
( 175 , FR940810-0-00099 , 1 )
( 218 , FR940810-0-00099 , 1 )
( 1676 , FR940810-0-00099 , 1 )
( 7561 , FR940810-0-00099 , 1 )
( 1665 , FR940810-0-00099 , 1 )
( 1942 , FR940810-0-00099 , 1 )
( 75 , FR940810-0-00099 , 1 )
( 1577 , FR940810-0-00099 , 1 )
( 4565 , FR940810-0-00099 , 1 )
( 25536 , FR940810-0-00099 , 1 )
( 28 , FR940810-0-00099 , 1 )
( 41 , FR940810-0-00099 , 1 )
( 714 , FR940810-0-00099 , 1 )
( 2282 , FR940810-0-00099 , 1 )
( 123 , FR940810-0-00099 , 1 )
( 12 , FR940810-0-00099 , 1 )
( 41 , FR940810-0-00099 , 1 )
( 714 , FR940810-0-00099 , 1 )
( 2366 , FR940810-0-00099 , 1 )
( 8 , FR940810-0-00099 , 1 )
( 26044 , FR940810-0-00099 , 1 )
( 308 , FR940810-0-00099 , 1 )
( 2089 , FR940810-0-00099 , 1 )
( 1214 , FR940810-0-00099 , 1 )
