( 1884 , FR940810-0-00274 , 1 )
( 81 , FR940810-0-00274 , 1 )
( 45 , FR940810-0-00274 , 1 )
( 27601 , FR940810-0-00274 , 1 )
( 393 , FR940810-0-00274 , 1 )
( 12 , FR940810-0-00274 , 1 )
( 494 , FR940810-0-00274 , 1 )
( 84 , FR940810-0-00274 , 1 )
( 622 , FR940810-0-00274 , 1 )
( 63 , FR940810-0-00274 , 1 )
( 186 , FR940810-0-00274 , 1 )
( 3025 , FR940810-0-00274 , 1 )
( 66 , FR940810-0-00274 , 1 )
( 6482 , FR940810-0-00274 , 1 )
( 10456 , FR940810-0-00274 , 1 )
( 8 , FR940810-0-00274 , 1 )
( 1879 , FR940810-0-00274 , 1 )
( 2945 , FR940810-0-00274 , 1 )
( 2025 , FR940810-0-00274 , 1 )
( 123 , FR940810-0-00274 , 1 )
( 1696 , FR940810-0-00274 , 1 )
( 63 , FR940810-0-00274 , 1 )
( 42 , FR940810-0-00274 , 1 )
( 2256 , FR940810-0-00274 , 1 )
( 4172 , FR940810-0-00274 , 1 )
( 363 , FR940810-0-00274 , 1 )
( 41 , FR940810-0-00274 , 1 )
( 3500 , FR940810-0-00274 , 1 )
( 42 , FR940810-0-00274 , 1 )
( 5141 , FR940810-0-00274 , 1 )
( 27602 , FR940810-0-00274 , 1 )
( 648 , FR940810-0-00274 , 1 )
( 4655 , FR940810-0-00274 , 1 )
( 186 , FR940810-0-00274 , 1 )
( 82 , FR940810-0-00274 , 1 )
( 1938 , FR940810-0-00274 , 1 )
( 28 , FR940810-0-00274 , 1 )
( 45 , FR940810-0-00274 , 1 )
( 8756 , FR940810-0-00274 , 1 )
( 8 , FR940810-0-00274 , 1 )
( 163 , FR940810-0-00274 , 1 )
( 5949 , FR940810-0-00274 , 1 )
( 44 , FR940810-0-00274 , 1 )
( 4655 , FR940810-0-00274 , 1 )
( 1176 , FR940810-0-00274 , 1 )
( 1658 , FR940810-0-00274 , 1 )
( 1280 , FR940810-0-00274 , 1 )
( 82 , FR940810-0-00274 , 1 )
( 410 , FR940810-0-00274 , 1 )
( 508 , FR940810-0-00274 , 1 )
( 860 , FR940810-0-00274 , 1 )
( 396 , FR940810-0-00274 , 1 )
( 3439 , FR940810-0-00274 , 1 )
( 508 , FR940810-0-00274 , 1 )
( 860 , FR940810-0-00274 , 1 )
( 508 , FR940810-0-00274 , 1 )
( 63 , FR940810-0-00274 , 1 )
( 396 , FR940810-0-00274 , 1 )
( 839 , FR940810-0-00274 , 1 )
( 82 , FR940810-0-00274 , 1 )
( 706 , FR940810-0-00274 , 1 )
( 84 , FR940810-0-00274 , 1 )
( 2167 , FR940810-0-00274 , 1 )
( 12 , FR940810-0-00274 , 1 )
( 10602 , FR940810-0-00274 , 1 )
( 2742 , FR940810-0-00274 , 1 )
( 330 , FR940810-0-00274 , 1 )
( 473 , FR940810-0-00274 , 1 )
( 66 , FR940810-0-00274 , 1 )
( 1458 , FR940810-0-00274 , 1 )
( 10602 , FR940810-0-00274 , 1 )
( 41 , FR940810-0-00274 , 1 )
( 4351 , FR940810-0-00274 , 1 )
( 1323 , FR940810-0-00274 , 1 )
( 156 , FR940810-0-00274 , 1 )
( 163 , FR940810-0-00274 , 1 )
( 157 , FR940810-0-00274 , 1 )
( 857 , FR940810-0-00274 , 1 )
( 488 , FR940810-0-00274 , 1 )
( 1133 , FR940810-0-00274 , 1 )
( 84 , FR940810-0-00274 , 1 )
( 3747 , FR940810-0-00274 , 1 )
( 3830 , FR940810-0-00274 , 1 )
( 41 , FR940810-0-00274 , 1 )
( 1323 , FR940810-0-00274 , 1 )
( 42 , FR940810-0-00274 , 1 )
( 1283 , FR940810-0-00274 , 1 )
( 1696 , FR940810-0-00274 , 1 )
( 2941 , FR940810-0-00274 , 1 )
( 210 , FR940810-0-00274 , 1 )
( 41 , FR940810-0-00274 , 1 )
( 491 , FR940810-0-00274 , 1 )
( 12 , FR940810-0-00274 , 1 )
( 16218 , FR940810-0-00274 , 1 )
( 1191 , FR940810-0-00274 , 1 )
( 84 , FR940810-0-00274 , 1 )
( 4343 , FR940810-0-00274 , 1 )
( 24903 , FR940810-0-00274 , 1 )
( 16206 , FR940810-0-00274 , 1 )
( 3373 , FR940810-0-00274 , 1 )
( 3830 , FR940810-0-00274 , 1 )
( 153 , FR940810-0-00274 , 1 )
( 4 , FR940810-0-00274 , 1 )
( 2841 , FR940810-0-00274 , 1 )
( 19239 , FR940810-0-00274 , 1 )
( 27391 , FR940810-0-00274 , 1 )
( 41 , FR940810-0-00274 , 1 )
( 4351 , FR940810-0-00274 , 1 )
( 1323 , FR940810-0-00274 , 1 )
( 42 , FR940810-0-00274 , 1 )
( 1167 , FR940810-0-00274 , 1 )
( 508 , FR940810-0-00274 , 1 )
( 84 , FR940810-0-00274 , 1 )
( 27602 , FR940810-0-00274 , 1 )
( 3830 , FR940810-0-00274 , 1 )
( 1211 , FR940810-0-00274 , 1 )
