( 1571 , FR940104-0-00034 , 1 )
( 4267 , FR940104-0-00034 , 1 )
( 41 , FR940104-0-00034 , 1 )
( 320 , FR940104-0-00034 , 1 )
( 1441 , FR940104-0-00034 , 1 )
( 75 , FR940104-0-00034 , 1 )
( 363 , FR940104-0-00034 , 1 )
( 2738 , FR940104-0-00034 , 1 )
( 308 , FR940104-0-00034 , 1 )
( 66 , FR940104-0-00034 , 1 )
( 221 , FR940104-0-00034 , 1 )
( 398 , FR940104-0-00034 , 1 )
( 2055 , FR940104-0-00034 , 1 )
( 75 , FR940104-0-00034 , 1 )
( 165 , FR940104-0-00034 , 1 )
( 163 , FR940104-0-00034 , 1 )
( 3288 , FR940104-0-00034 , 1 )
( 798 , FR940104-0-00034 , 1 )
( 4943 , FR940104-0-00034 , 1 )
( 333 , FR940104-0-00034 , 1 )
( 41 , FR940104-0-00034 , 1 )
( 714 , FR940104-0-00034 , 1 )
( 3252 , FR940104-0-00034 , 1 )
( 2738 , FR940104-0-00034 , 1 )
( 212 , FR940104-0-00034 , 1 )
( 163 , FR940104-0-00034 , 1 )
( 82 , FR940104-0-00034 , 1 )
( 2980 , FR940104-0-00034 , 1 )
( 45 , FR940104-0-00034 , 1 )
( 1144 , FR940104-0-00034 , 1 )
( 84 , FR940104-0-00034 , 1 )
( 41 , FR940104-0-00034 , 1 )
( 945 , FR940104-0-00034 , 1 )
( 66 , FR940104-0-00034 , 1 )
( 3597 , FR940104-0-00034 , 1 )
( 2055 , FR940104-0-00034 , 1 )
( 75 , FR940104-0-00034 , 1 )
( 57 , FR940104-0-00034 , 1 )
( 1457 , FR940104-0-00034 , 1 )
( 4777 , FR940104-0-00034 , 1 )
( 330 , FR940104-0-00034 , 1 )
( 295 , FR940104-0-00034 , 1 )
( 75 , FR940104-0-00034 , 1 )
( 57 , FR940104-0-00034 , 1 )
( 1428 , FR940104-0-00034 , 1 )
( 1879 , FR940104-0-00034 , 1 )
( 1341 , FR940104-0-00034 , 1 )
( 41 , FR940104-0-00034 , 1 )
( 320 , FR940104-0-00034 , 1 )
( 591 , FR940104-0-00034 , 1 )
( 75 , FR940104-0-00034 , 1 )
( 48 , FR940104-0-00034 , 1 )
( 35 , FR940104-0-00034 , 1 )
( 2167 , FR940104-0-00034 , 1 )
