( 2378 , FR940405-1-00076 , 1 )
( 66 , FR940405-1-00076 , 1 )
( 8482 , FR940405-1-00076 , 1 )
( 6259 , FR940405-1-00076 , 1 )
( 66 , FR940405-1-00076 , 1 )
( 17052 , FR940405-1-00076 , 1 )
( 986 , FR940405-1-00076 , 1 )
( 2915 , FR940405-1-00076 , 1 )
( 6479 , FR940405-1-00076 , 1 )
( 2231 , FR940405-1-00076 , 1 )
( 382 , FR940405-1-00076 , 1 )
( 190 , FR940405-1-00076 , 1 )
( 652 , FR940405-1-00076 , 1 )
( 609 , FR940405-1-00076 , 1 )
( 610 , FR940405-1-00076 , 1 )
( 12 , FR940405-1-00076 , 1 )
( 41 , FR940405-1-00076 , 1 )
( 17053 , FR940405-1-00076 , 1 )
( 146 , FR940405-1-00076 , 1 )
( 215 , FR940405-1-00076 , 1 )
( 75 , FR940405-1-00076 , 1 )
( 4 , FR940405-1-00076 , 1 )
( 957 , FR940405-1-00076 , 1 )
( 637 , FR940405-1-00076 , 1 )
( 1704 , FR940405-1-00076 , 1 )
( 494 , FR940405-1-00076 , 1 )
( 4474 , FR940405-1-00076 , 1 )
( 12 , FR940405-1-00076 , 1 )
( 2724 , FR940405-1-00076 , 1 )
( 123 , FR940405-1-00076 , 1 )
( 1380 , FR940405-1-00076 , 1 )
( 1139 , FR940405-1-00076 , 1 )
( 1103 , FR940405-1-00076 , 1 )
( 363 , FR940405-1-00076 , 1 )
( 250 , FR940405-1-00076 , 1 )
( 48 , FR940405-1-00076 , 1 )
( 957 , FR940405-1-00076 , 1 )
( 156 , FR940405-1-00076 , 1 )
( 4789 , FR940405-1-00076 , 1 )
( 6259 , FR940405-1-00076 , 1 )
( 66 , FR940405-1-00076 , 1 )
( 41 , FR940405-1-00076 , 1 )
( 13926 , FR940405-1-00076 , 1 )
( 3913 , FR940405-1-00076 , 1 )
( 153 , FR940405-1-00076 , 1 )
( 84 , FR940405-1-00076 , 1 )
( 41 , FR940405-1-00076 , 1 )
( 321 , FR940405-1-00076 , 1 )
( 12 , FR940405-1-00076 , 1 )
( 218 , FR940405-1-00076 , 1 )
( 4249 , FR940405-1-00076 , 1 )
( 3479 , FR940405-1-00076 , 1 )
( 17014 , FR940405-1-00076 , 1 )
( 156 , FR940405-1-00076 , 1 )
( 6629 , FR940405-1-00076 , 1 )
( 41 , FR940405-1-00076 , 1 )
( 2378 , FR940405-1-00076 , 1 )
( 297 , FR940405-1-00076 , 1 )
( 3544 , FR940405-1-00076 , 1 )
( 333 , FR940405-1-00076 , 1 )
( 48 , FR940405-1-00076 , 1 )
( 2378 , FR940405-1-00076 , 1 )
( 5406 , FR940405-1-00076 , 1 )
( 3544 , FR940405-1-00076 , 1 )
( 210 , FR940405-1-00076 , 1 )
( 41 , FR940405-1-00076 , 1 )
( 1180 , FR940405-1-00076 , 1 )
( 75 , FR940405-1-00076 , 1 )
( 45 , FR940405-1-00076 , 1 )
( 10151 , FR940405-1-00076 , 1 )
( 42 , FR940405-1-00076 , 1 )
( 5550 , FR940405-1-00076 , 1 )
( 28 , FR940405-1-00076 , 1 )
( 218 , FR940405-1-00076 , 1 )
( 123 , FR940405-1-00076 , 1 )
( 219 , FR940405-1-00076 , 1 )
( 2259 , FR940405-1-00076 , 1 )
( 84 , FR940405-1-00076 , 1 )
( 528 , FR940405-1-00076 , 1 )
( 1848 , FR940405-1-00076 , 1 )
( 5406 , FR940405-1-00076 , 1 )
( 1005 , FR940405-1-00076 , 1 )
( 12 , FR940405-1-00076 , 1 )
( 3544 , FR940405-1-00076 , 1 )
( 2378 , FR940405-1-00076 , 1 )
( 66 , FR940405-1-00076 , 1 )
( 8482 , FR940405-1-00076 , 1 )
( 17052 , FR940405-1-00076 , 1 )
( 57 , FR940405-1-00076 , 1 )
( 495 , FR940405-1-00076 , 1 )
( 28 , FR940405-1-00076 , 1 )
( 3209 , FR940405-1-00076 , 1 )
( 636 , FR940405-1-00076 , 1 )
( 653 , FR940405-1-00076 , 1 )
( 92 , FR940405-1-00076 , 1 )
( 455 , FR940405-1-00076 , 1 )
( 28 , FR940405-1-00076 , 1 )
( 3209 , FR940405-1-00076 , 1 )
( 636 , FR940405-1-00076 , 1 )
( 653 , FR940405-1-00076 , 1 )
( 4891 , FR940405-1-00076 , 1 )
( 75 , FR940405-1-00076 , 1 )
( 84 , FR940405-1-00076 , 1 )
( 2255 , FR940405-1-00076 , 1 )
( 2915 , FR940405-1-00076 , 1 )
( 3033 , FR940405-1-00076 , 1 )
( 6479 , FR940405-1-00076 , 1 )
( 66 , FR940405-1-00076 , 1 )
( 17052 , FR940405-1-00076 , 1 )
( 274 , FR940405-1-00076 , 1 )
( 508 , FR940405-1-00076 , 1 )
( 168 , FR940405-1-00076 , 1 )
( 1211 , FR940405-1-00076 , 1 )
( 2277 , FR940405-1-00076 , 1 )
( 1546 , FR940405-1-00076 , 1 )
( 10425 , FR940405-1-00076 , 1 )
( 4396 , FR940405-1-00076 , 1 )
( 8 , FR940405-1-00076 , 1 )
( 17 , FR940405-1-00076 , 1 )
( 66 , FR940405-1-00076 , 1 )
( 546 , FR940405-1-00076 , 1 )
( 168 , FR940405-1-00076 , 1 )
( 1546 , FR940405-1-00076 , 1 )
( 3546 , FR940405-1-00076 , 1 )
( 3547 , FR940405-1-00076 , 1 )
( 363 , FR940405-1-00076 , 1 )
( 176 , FR940405-1-00076 , 1 )
( 57 , FR940405-1-00076 , 1 )
( 6479 , FR940405-1-00076 , 1 )
( 66 , FR940405-1-00076 , 1 )
( 17052 , FR940405-1-00076 , 1 )
( 482 , FR940405-1-00076 , 1 )
( 263 , FR940405-1-00076 , 1 )
( 10967 , FR940405-1-00076 , 1 )
( 28 , FR940405-1-00076 , 1 )
( 41 , FR940405-1-00076 , 1 )
( 4406 , FR940405-1-00076 , 1 )
( 12 , FR940405-1-00076 , 1 )
( 45 , FR940405-1-00076 , 1 )
( 528 , FR940405-1-00076 , 1 )
( 375 , FR940405-1-00076 , 1 )
( 4249 , FR940405-1-00076 , 1 )
( 5406 , FR940405-1-00076 , 1 )
( 41 , FR940405-1-00076 , 1 )
( 4058 , FR940405-1-00076 , 1 )
( 706 , FR940405-1-00076 , 1 )
( 66 , FR940405-1-00076 , 1 )
( 6843 , FR940405-1-00076 , 1 )
( 5406 , FR940405-1-00076 , 1 )
( 3544 , FR940405-1-00076 , 1 )
( 1005 , FR940405-1-00076 , 1 )
( 41 , FR940405-1-00076 , 1 )
( 6070 , FR940405-1-00076 , 1 )
( 12 , FR940405-1-00076 , 1 )
( 482 , FR940405-1-00076 , 1 )
( 700 , FR940405-1-00076 , 1 )
( 701 , FR940405-1-00076 , 1 )
( 5100 , FR940405-1-00076 , 1 )
( 12 , FR940405-1-00076 , 1 )
( 3547 , FR940405-1-00076 , 1 )
( 28 , FR940405-1-00076 , 1 )
( 528 , FR940405-1-00076 , 1 )
( 1848 , FR940405-1-00076 , 1 )
( 12 , FR940405-1-00076 , 1 )
( 8428 , FR940405-1-00076 , 1 )
( 6259 , FR940405-1-00076 , 1 )
( 8 , FR940405-1-00076 , 1 )
( 1960 , FR940405-1-00076 , 1 )
( 6886 , FR940405-1-00076 , 1 )
( 12 , FR940405-1-00076 , 1 )
( 6491 , FR940405-1-00076 , 1 )
( 330 , FR940405-1-00076 , 1 )
( 375 , FR940405-1-00076 , 1 )
( 66 , FR940405-1-00076 , 1 )
( 375 , FR940405-1-00076 , 1 )
( 390 , FR940405-1-00076 , 1 )
( 366 , FR940405-1-00076 , 1 )
( 1960 , FR940405-1-00076 , 1 )
( 75 , FR940405-1-00076 , 1 )
( 41 , FR940405-1-00076 , 1 )
( 10151 , FR940405-1-00076 , 1 )
( 110 , FR940405-1-00076 , 1 )
( 6259 , FR940405-1-00076 , 1 )
( 3612 , FR940405-1-00076 , 1 )
( 8 , FR940405-1-00076 , 1 )
( 4249 , FR940405-1-00076 , 1 )
( 1619 , FR940405-1-00076 , 1 )
( 75 , FR940405-1-00076 , 1 )
( 186 , FR940405-1-00076 , 1 )
( 1439 , FR940405-1-00076 , 1 )
( 41 , FR940405-1-00076 , 1 )
( 1557 , FR940405-1-00076 , 1 )
( 8 , FR940405-1-00076 , 1 )
( 13959 , FR940405-1-00076 , 1 )
( 12 , FR940405-1-00076 , 1 )
