( 1036 , FR940525-0-00044 , 1 )
( 948 , FR940525-0-00044 , 1 )
( 3032 , FR940525-0-00044 , 1 )
( 20558 , FR940525-0-00044 , 1 )
( 6491 , FR940525-0-00044 , 1 )
( 96 , FR940525-0-00044 , 1 )
( 1336 , FR940525-0-00044 , 1 )
( 464 , FR940525-0-00044 , 1 )
( 12 , FR940525-0-00044 , 1 )
( 41 , FR940525-0-00044 , 1 )
( 15695 , FR940525-0-00044 , 1 )
( 12 , FR940525-0-00044 , 1 )
( 1852 , FR940525-0-00044 , 1 )
( 8988 , FR940525-0-00044 , 1 )
( 20560 , FR940525-0-00044 , 1 )
( 308 , FR940525-0-00044 , 1 )
( 163 , FR940525-0-00044 , 1 )
( 3622 , FR940525-0-00044 , 1 )
( 60 , FR940525-0-00044 , 1 )
( 8988 , FR940525-0-00044 , 1 )
( 6335 , FR940525-0-00044 , 1 )
( 1795 , FR940525-0-00044 , 1 )
( 20539 , FR940525-0-00044 , 1 )
( 156 , FR940525-0-00044 , 1 )
( 488 , FR940525-0-00044 , 1 )
( 75 , FR940525-0-00044 , 1 )
( 1609 , FR940525-0-00044 , 1 )
( 2016 , FR940525-0-00044 , 1 )
( 1834 , FR940525-0-00044 , 1 )
( 84 , FR940525-0-00044 , 1 )
( 1908 , FR940525-0-00044 , 1 )
( 63 , FR940525-0-00044 , 1 )
( 39 , FR940525-0-00044 , 1 )
( 94 , FR940525-0-00044 , 1 )
( 2720 , FR940525-0-00044 , 1 )
( 1176 , FR940525-0-00044 , 1 )
( 41 , FR940525-0-00044 , 1 )
( 873 , FR940525-0-00044 , 1 )
( 1745 , FR940525-0-00044 , 1 )
( 839 , FR940525-0-00044 , 1 )
( 82 , FR940525-0-00044 , 1 )
( 41 , FR940525-0-00044 , 1 )
( 1205 , FR940525-0-00044 , 1 )
( 12 , FR940525-0-00044 , 1 )
( 41 , FR940525-0-00044 , 1 )
( 1780 , FR940525-0-00044 , 1 )
( 367 , FR940525-0-00044 , 1 )
( 60 , FR940525-0-00044 , 1 )
( 2592 , FR940525-0-00044 , 1 )
( 508 , FR940525-0-00044 , 1 )
( 8 , FR940525-0-00044 , 1 )
( 75 , FR940525-0-00044 , 1 )
( 6018 , FR940525-0-00044 , 1 )
( 41 , FR940525-0-00044 , 1 )
( 94 , FR940525-0-00044 , 1 )
( 95 , FR940525-0-00044 , 1 )
( 595 , FR940525-0-00044 , 1 )
( 211 , FR940525-0-00044 , 1 )
( 45 , FR940525-0-00044 , 1 )
( 320 , FR940525-0-00044 , 1 )
( 321 , FR940525-0-00044 , 1 )
( 212 , FR940525-0-00044 , 1 )
( 82 , FR940525-0-00044 , 1 )
( 3715 , FR940525-0-00044 , 1 )
( 8 , FR940525-0-00044 , 1 )
( 1948 , FR940525-0-00044 , 1 )
( 66 , FR940525-0-00044 , 1 )
( 41 , FR940525-0-00044 , 1 )
