( 2146 , FR940104-2-00003 , 1 )
( 7819 , FR940104-2-00003 , 1 )
( 84 , FR940104-2-00003 , 1 )
( 96 , FR940104-2-00003 , 1 )
( 92 , FR940104-2-00003 , 1 )
( 97 , FR940104-2-00003 , 1 )
( 7820 , FR940104-2-00003 , 1 )
( 7821 , FR940104-2-00003 , 1 )
( 7781 , FR940104-2-00003 , 1 )
( 6095 , FR940104-2-00003 , 1 )
( 7822 , FR940104-2-00003 , 1 )
( 7789 , FR940104-2-00003 , 1 )
( 7790 , FR940104-2-00003 , 1 )
( 213 , FR940104-2-00003 , 1 )
( 7780 , FR940104-2-00003 , 1 )
( 711 , FR940104-2-00003 , 1 )
( 7777 , FR940104-2-00003 , 1 )
( 7823 , FR940104-2-00003 , 1 )
( 796 , FR940104-2-00003 , 1 )
( 7824 , FR940104-2-00003 , 1 )
( 7825 , FR940104-2-00003 , 1 )
( 138 , FR940104-2-00003 , 1 )
( 92 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 651 , FR940104-2-00003 , 1 )
( 37 , FR940104-2-00003 , 1 )
( 42 , FR940104-2-00003 , 1 )
( 486 , FR940104-2-00003 , 1 )
( 210 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 1404 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 4024 , FR940104-2-00003 , 1 )
( 7778 , FR940104-2-00003 , 1 )
( 3841 , FR940104-2-00003 , 1 )
( 2588 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 7779 , FR940104-2-00003 , 1 )
( 622 , FR940104-2-00003 , 1 )
( 7826 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 4024 , FR940104-2-00003 , 1 )
( 7778 , FR940104-2-00003 , 1 )
( 7826 , FR940104-2-00003 , 1 )
( 42 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 1499 , FR940104-2-00003 , 1 )
( 622 , FR940104-2-00003 , 1 )
( 210 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 7789 , FR940104-2-00003 , 1 )
( 7790 , FR940104-2-00003 , 1 )
( 213 , FR940104-2-00003 , 1 )
( 821 , FR940104-2-00003 , 1 )
( 501 , FR940104-2-00003 , 1 )
( 2017 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 7827 , FR940104-2-00003 , 1 )
( 7828 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 7779 , FR940104-2-00003 , 1 )
( 458 , FR940104-2-00003 , 1 )
( 7829 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 5334 , FR940104-2-00003 , 1 )
( 247 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 7829 , FR940104-2-00003 , 1 )
( 501 , FR940104-2-00003 , 1 )
( 42 , FR940104-2-00003 , 1 )
( 66 , FR940104-2-00003 , 1 )
( 2830 , FR940104-2-00003 , 1 )
( 7830 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 2360 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 3540 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 3072 , FR940104-2-00003 , 1 )
( 3142 , FR940104-2-00003 , 1 )
( 1176 , FR940104-2-00003 , 1 )
( 75 , FR940104-2-00003 , 1 )
( 711 , FR940104-2-00003 , 1 )
( 7831 , FR940104-2-00003 , 1 )
( 2846 , FR940104-2-00003 , 1 )
( 5350 , FR940104-2-00003 , 1 )
( 3056 , FR940104-2-00003 , 1 )
( 7832 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 7833 , FR940104-2-00003 , 1 )
( 7834 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 2264 , FR940104-2-00003 , 1 )
( 3700 , FR940104-2-00003 , 1 )
( 3968 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 274 , FR940104-2-00003 , 1 )
( 3002 , FR940104-2-00003 , 1 )
( 7835 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 711 , FR940104-2-00003 , 1 )
( 7777 , FR940104-2-00003 , 1 )
( 2555 , FR940104-2-00003 , 1 )
( 850 , FR940104-2-00003 , 1 )
( 28 , FR940104-2-00003 , 1 )
( 325 , FR940104-2-00003 , 1 )
( 474 , FR940104-2-00003 , 1 )
( 2193 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 1949 , FR940104-2-00003 , 1 )
( 7836 , FR940104-2-00003 , 1 )
( 2772 , FR940104-2-00003 , 1 )
( 7837 , FR940104-2-00003 , 1 )
( 325 , FR940104-2-00003 , 1 )
( 293 , FR940104-2-00003 , 1 )
( 192 , FR940104-2-00003 , 1 )
( 232 , FR940104-2-00003 , 1 )
( 425 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 2023 , FR940104-2-00003 , 1 )
( 287 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 1949 , FR940104-2-00003 , 1 )
( 7836 , FR940104-2-00003 , 1 )
( 2772 , FR940104-2-00003 , 1 )
( 7838 , FR940104-2-00003 , 1 )
( 325 , FR940104-2-00003 , 1 )
( 508 , FR940104-2-00003 , 1 )
( 76 , FR940104-2-00003 , 1 )
( 653 , FR940104-2-00003 , 1 )
( 546 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 1862 , FR940104-2-00003 , 1 )
( 2035 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 1949 , FR940104-2-00003 , 1 )
( 7839 , FR940104-2-00003 , 1 )
( 2772 , FR940104-2-00003 , 1 )
( 7837 , FR940104-2-00003 , 1 )
( 325 , FR940104-2-00003 , 1 )
( 508 , FR940104-2-00003 , 1 )
( 1394 , FR940104-2-00003 , 1 )
( 293 , FR940104-2-00003 , 1 )
( 356 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 469 , FR940104-2-00003 , 1 )
( 2193 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 1949 , FR940104-2-00003 , 1 )
( 7839 , FR940104-2-00003 , 1 )
( 2772 , FR940104-2-00003 , 1 )
( 7838 , FR940104-2-00003 , 1 )
( 325 , FR940104-2-00003 , 1 )
( 508 , FR940104-2-00003 , 1 )
( 5 , FR940104-2-00003 , 1 )
( 1394 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 657 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 1949 , FR940104-2-00003 , 1 )
( 7840 , FR940104-2-00003 , 1 )
( 2772 , FR940104-2-00003 , 1 )
( 7837 , FR940104-2-00003 , 1 )
( 325 , FR940104-2-00003 , 1 )
( 5 , FR940104-2-00003 , 1 )
( 557 , FR940104-2-00003 , 1 )
( 538 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 741 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 1949 , FR940104-2-00003 , 1 )
( 7840 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 2772 , FR940104-2-00003 , 1 )
( 7838 , FR940104-2-00003 , 1 )
( 7841 , FR940104-2-00003 , 1 )
( 7842 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 651 , FR940104-2-00003 , 1 )
( 37 , FR940104-2-00003 , 1 )
( 311 , FR940104-2-00003 , 1 )
( 1640 , FR940104-2-00003 , 1 )
( 66 , FR940104-2-00003 , 1 )
( 1036 , FR940104-2-00003 , 1 )
( 2151 , FR940104-2-00003 , 1 )
( 7843 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 7376 , FR940104-2-00003 , 1 )
( 2360 , FR940104-2-00003 , 1 )
( 3016 , FR940104-2-00003 , 1 )
( 28 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 4024 , FR940104-2-00003 , 1 )
( 7778 , FR940104-2-00003 , 1 )
( 7826 , FR940104-2-00003 , 1 )
( 651 , FR940104-2-00003 , 1 )
( 37 , FR940104-2-00003 , 1 )
( 1527 , FR940104-2-00003 , 1 )
( 4393 , FR940104-2-00003 , 1 )
( 333 , FR940104-2-00003 , 1 )
( 721 , FR940104-2-00003 , 1 )
( 1895 , FR940104-2-00003 , 1 )
( 718 , FR940104-2-00003 , 1 )
( 7782 , FR940104-2-00003 , 1 )
( 6307 , FR940104-2-00003 , 1 )
( 7782 , FR940104-2-00003 , 1 )
( 7783 , FR940104-2-00003 , 1 )
( 813 , FR940104-2-00003 , 1 )
( 458 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 2589 , FR940104-2-00003 , 1 )
( 6107 , FR940104-2-00003 , 1 )
( 4475 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 247 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 651 , FR940104-2-00003 , 1 )
( 37 , FR940104-2-00003 , 1 )
( 42 , FR940104-2-00003 , 1 )
( 66 , FR940104-2-00003 , 1 )
( 7782 , FR940104-2-00003 , 1 )
( 6307 , FR940104-2-00003 , 1 )
( 7844 , FR940104-2-00003 , 1 )
( 4404 , FR940104-2-00003 , 1 )
( 4449 , FR940104-2-00003 , 1 )
( 7845 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 7800 , FR940104-2-00003 , 1 )
( 7801 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 4024 , FR940104-2-00003 , 1 )
( 7778 , FR940104-2-00003 , 1 )
( 7802 , FR940104-2-00003 , 1 )
( 7782 , FR940104-2-00003 , 1 )
( 7783 , FR940104-2-00003 , 1 )
( 7846 , FR940104-2-00003 , 1 )
( 7779 , FR940104-2-00003 , 1 )
( 1235 , FR940104-2-00003 , 1 )
( 28 , FR940104-2-00003 , 1 )
( 7803 , FR940104-2-00003 , 1 )
( 7804 , FR940104-2-00003 , 1 )
( 7777 , FR940104-2-00003 , 1 )
( 1480 , FR940104-2-00003 , 1 )
( 7847 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 3544 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 1336 , FR940104-2-00003 , 1 )
( 7805 , FR940104-2-00003 , 1 )
( 28 , FR940104-2-00003 , 1 )
( 4024 , FR940104-2-00003 , 1 )
( 7778 , FR940104-2-00003 , 1 )
( 7848 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 1411 , FR940104-2-00003 , 1 )
( 1748 , FR940104-2-00003 , 1 )
( 84 , FR940104-2-00003 , 1 )
( 68 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 51 , FR940104-2-00003 , 1 )
( 774 , FR940104-2-00003 , 1 )
( 7803 , FR940104-2-00003 , 1 )
( 7849 , FR940104-2-00003 , 1 )
( 7806 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 3840 , FR940104-2-00003 , 1 )
( 7807 , FR940104-2-00003 , 1 )
( 589 , FR940104-2-00003 , 1 )
( 989 , FR940104-2-00003 , 1 )
( 2685 , FR940104-2-00003 , 1 )
( 1567 , FR940104-2-00003 , 1 )
( 7808 , FR940104-2-00003 , 1 )
( 7850 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 7780 , FR940104-2-00003 , 1 )
( 7777 , FR940104-2-00003 , 1 )
( 2321 , FR940104-2-00003 , 1 )
( 424 , FR940104-2-00003 , 1 )
( 41 , FR940104-2-00003 , 1 )
( 2187 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 7779 , FR940104-2-00003 , 1 )
( 458 , FR940104-2-00003 , 1 )
( 7851 , FR940104-2-00003 , 1 )
( 6525 , FR940104-2-00003 , 1 )
( 334 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 1558 , FR940104-2-00003 , 1 )
( 7809 , FR940104-2-00003 , 1 )
( 5015 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 6598 , FR940104-2-00003 , 1 )
( 28 , FR940104-2-00003 , 1 )
( 45 , FR940104-2-00003 , 1 )
( 1505 , FR940104-2-00003 , 1 )
( 75 , FR940104-2-00003 , 1 )
( 180 , FR940104-2-00003 , 1 )
( 1596 , FR940104-2-00003 , 1 )
( 705 , FR940104-2-00003 , 1 )
( 7810 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 267 , FR940104-2-00003 , 1 )
( 6525 , FR940104-2-00003 , 1 )
( 334 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 404 , FR940104-2-00003 , 1 )
( 7779 , FR940104-2-00003 , 1 )
( 3213 , FR940104-2-00003 , 1 )
( 813 , FR940104-2-00003 , 1 )
( 458 , FR940104-2-00003 , 1 )
( 7852 , FR940104-2-00003 , 1 )
( 3513 , FR940104-2-00003 , 1 )
( 3853 , FR940104-2-00003 , 1 )
( 2589 , FR940104-2-00003 , 1 )
( 4667 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 7798 , FR940104-2-00003 , 1 )
( 4153 , FR940104-2-00003 , 1 )
( 4802 , FR940104-2-00003 , 1 )
( 60 , FR940104-2-00003 , 1 )
( 813 , FR940104-2-00003 , 1 )
( 7853 , FR940104-2-00003 , 1 )
( 2757 , FR940104-2-00003 , 1 )
( 12 , FR940104-2-00003 , 1 )
( 7811 , FR940104-2-00003 , 1 )
( 84 , FR940104-2-00003 , 1 )
( 1140 , FR940104-2-00003 , 1 )
( 945 , FR940104-2-00003 , 1 )
( 68 , FR940104-2-00003 , 1 )
( 8 , FR940104-2-00003 , 1 )
( 981 , FR940104-2-00003 , 1 )
( 1750 , FR940104-2-00003 , 1 )
( 123 , FR940104-2-00003 , 1 )
( 307 , FR940104-2-00003 , 1 )
( 28 , FR940104-2-00003 , 1 )
( 68 , FR940104-2-00003 , 1 )
( 7854 , FR940104-2-00003 , 1 )
( 7812 , FR940104-2-00003 , 1 )
( 486 , FR940104-2-00003 , 1 )
( 7813 , FR940104-2-00003 , 1 )
( 2589 , FR940104-2-00003 , 1 )
( 6107 , FR940104-2-00003 , 1 )
( 4475 , FR940104-2-00003 , 1 )
( 7855 , FR940104-2-00003 , 1 )
( 1413 , FR940104-2-00003 , 1 )
( 2921 , FR940104-2-00003 , 1 )
( 75 , FR940104-2-00003 , 1 )
