( 5427 , FR941206-1-00134 , 1 )
( 8 , FR941206-1-00134 , 1 )
( 7007 , FR941206-1-00134 , 1 )
( 4590 , FR941206-1-00134 , 1 )
( 6233 , FR941206-1-00134 , 1 )
( 42 , FR941206-1-00134 , 1 )
( 612 , FR941206-1-00134 , 1 )
( 66 , FR941206-1-00134 , 1 )
( 1633 , FR941206-1-00134 , 1 )
( 41 , FR941206-1-00134 , 1 )
( 1088 , FR941206-1-00134 , 1 )
( 4688 , FR941206-1-00134 , 1 )
( 2691 , FR941206-1-00134 , 1 )
( 153 , FR941206-1-00134 , 1 )
( 41 , FR941206-1-00134 , 1 )
( 1320 , FR941206-1-00134 , 1 )
( 84 , FR941206-1-00134 , 1 )
( 6284 , FR941206-1-00134 , 1 )
( 12 , FR941206-1-00134 , 1 )
( 63 , FR941206-1-00134 , 1 )
( 6611 , FR941206-1-00134 , 1 )
( 75 , FR941206-1-00134 , 1 )
( 1836 , FR941206-1-00134 , 1 )
( 390 , FR941206-1-00134 , 1 )
( 42 , FR941206-1-00134 , 1 )
( 357 , FR941206-1-00134 , 1 )
( 28 , FR941206-1-00134 , 1 )
( 1320 , FR941206-1-00134 , 1 )
( 84 , FR941206-1-00134 , 1 )
( 6284 , FR941206-1-00134 , 1 )
( 390 , FR941206-1-00134 , 1 )
( 82 , FR941206-1-00134 , 1 )
( 2124 , FR941206-1-00134 , 1 )
( 44 , FR941206-1-00134 , 1 )
( 363 , FR941206-1-00134 , 1 )
( 390 , FR941206-1-00134 , 1 )
( 308 , FR941206-1-00134 , 1 )
( 28 , FR941206-1-00134 , 1 )
( 68 , FR941206-1-00134 , 1 )
( 588 , FR941206-1-00134 , 1 )
( 751 , FR941206-1-00134 , 1 )
( 28 , FR941206-1-00134 , 1 )
( 16 , FR941206-1-00134 , 1 )
( 629 , FR941206-1-00134 , 1 )
( 227 , FR941206-1-00134 , 1 )
( 45 , FR941206-1-00134 , 1 )
( 491 , FR941206-1-00134 , 1 )
( 12 , FR941206-1-00134 , 1 )
( 6123 , FR941206-1-00134 , 1 )
( 28 , FR941206-1-00134 , 1 )
( 216 , FR941206-1-00134 , 1 )
( 784 , FR941206-1-00134 , 1 )
( 1320 , FR941206-1-00134 , 1 )
( 84 , FR941206-1-00134 , 1 )
( 6284 , FR941206-1-00134 , 1 )
( 42 , FR941206-1-00134 , 1 )
( 4215 , FR941206-1-00134 , 1 )
( 508 , FR941206-1-00134 , 1 )
( 411 , FR941206-1-00134 , 1 )
( 10550 , FR941206-1-00134 , 1 )
( 5139 , FR941206-1-00134 , 1 )
( 57 , FR941206-1-00134 , 1 )
( 1640 , FR941206-1-00134 , 1 )
( 8 , FR941206-1-00134 , 1 )
( 394 , FR941206-1-00134 , 1 )
( 84 , FR941206-1-00134 , 1 )
( 1283 , FR941206-1-00134 , 1 )
( 623 , FR941206-1-00134 , 1 )
( 68 , FR941206-1-00134 , 1 )
( 8 , FR941206-1-00134 , 1 )
( 423 , FR941206-1-00134 , 1 )
( 34 , FR941206-1-00134 , 1 )
( 8 , FR941206-1-00134 , 1 )
( 84 , FR941206-1-00134 , 1 )
( 216 , FR941206-1-00134 , 1 )
( 1672 , FR941206-1-00134 , 1 )
( 42 , FR941206-1-00134 , 1 )
( 3613 , FR941206-1-00134 , 1 )
( 84 , FR941206-1-00134 , 1 )
( 41 , FR941206-1-00134 , 1 )
( 3027 , FR941206-1-00134 , 1 )
( 28673 , FR941206-1-00134 , 1 )
( 1713 , FR941206-1-00134 , 1 )
( 12 , FR941206-1-00134 , 1 )
( 45 , FR941206-1-00134 , 1 )
( 6166 , FR941206-1-00134 , 1 )
( 588 , FR941206-1-00134 , 1 )
( 751 , FR941206-1-00134 , 1 )
( 1111 , FR941206-1-00134 , 1 )
( 31979 , FR941206-1-00134 , 1 )
( 66 , FR941206-1-00134 , 1 )
( 4007 , FR941206-1-00134 , 1 )
( 7668 , FR941206-1-00134 , 1 )
( 1111 , FR941206-1-00134 , 1 )
( 66 , FR941206-1-00134 , 1 )
( 45 , FR941206-1-00134 , 1 )
( 16442 , FR941206-1-00134 , 1 )
( 69 , FR941206-1-00134 , 1 )
( 84 , FR941206-1-00134 , 1 )
( 623 , FR941206-1-00134 , 1 )
( 3881 , FR941206-1-00134 , 1 )
( 1556 , FR941206-1-00134 , 1 )
( 4028 , FR941206-1-00134 , 1 )
( 14714 , FR941206-1-00134 , 1 )
( 28174 , FR941206-1-00134 , 1 )
( 3886 , FR941206-1-00134 , 1 )
( 5 , FR941206-1-00134 , 1 )
( 341 , FR941206-1-00134 , 1 )
( 9381 , FR941206-1-00134 , 1 )
( 182 , FR941206-1-00134 , 1 )
( 884 , FR941206-1-00134 , 1 )
( 2981 , FR941206-1-00134 , 1 )
( 12 , FR941206-1-00134 , 1 )
( 398 , FR941206-1-00134 , 1 )
( 32219 , FR941206-1-00134 , 1 )
( 12 , FR941206-1-00134 , 1 )
( 32218 , FR941206-1-00134 , 1 )
( 6611 , FR941206-1-00134 , 1 )
( 84 , FR941206-1-00134 , 1 )
( 346 , FR941206-1-00134 , 1 )
( 2058 , FR941206-1-00134 , 1 )
( 12 , FR941206-1-00134 , 1 )
( 29690 , FR941206-1-00134 , 1 )
( 8 , FR941206-1-00134 , 1 )
( 22362 , FR941206-1-00134 , 1 )
( 10550 , FR941206-1-00134 , 1 )
( 31952 , FR941206-1-00134 , 1 )
( 1489 , FR941206-1-00134 , 1 )
( 884 , FR941206-1-00134 , 1 )
( 88 , FR941206-1-00134 , 1 )
( 1516 , FR941206-1-00134 , 1 )
( 28 , FR941206-1-00134 , 1 )
( 1320 , FR941206-1-00134 , 1 )
( 84 , FR941206-1-00134 , 1 )
( 6284 , FR941206-1-00134 , 1 )
( 84 , FR941206-1-00134 , 1 )
( 45 , FR941206-1-00134 , 1 )
( 491 , FR941206-1-00134 , 1 )
( 12 , FR941206-1-00134 , 1 )
( 1848 , FR941206-1-00134 , 1 )
( 437 , FR941206-1-00134 , 1 )
( 66 , FR941206-1-00134 , 1 )
( 32220 , FR941206-1-00134 , 1 )
( 8 , FR941206-1-00134 , 1 )
( 26399 , FR941206-1-00134 , 1 )
( 41 , FR941206-1-00134 , 1 )
( 21050 , FR941206-1-00134 , 1 )
( 76 , FR941206-1-00134 , 1 )
( 8361 , FR941206-1-00134 , 1 )
( 8 , FR941206-1-00134 , 1 )
( 8275 , FR941206-1-00134 , 1 )
( 1556 , FR941206-1-00134 , 1 )
( 434 , FR941206-1-00134 , 1 )
( 8275 , FR941206-1-00134 , 1 )
( 2757 , FR941206-1-00134 , 1 )
( 8 , FR941206-1-00134 , 1 )
( 6166 , FR941206-1-00134 , 1 )
( 1599 , FR941206-1-00134 , 1 )
( 239 , FR941206-1-00134 , 1 )
( 8 , FR941206-1-00134 , 1 )
( 32221 , FR941206-1-00134 , 1 )
( 2283 , FR941206-1-00134 , 1 )
( 10897 , FR941206-1-00134 , 1 )
( 860 , FR941206-1-00134 , 1 )
( 307 , FR941206-1-00134 , 1 )
( 28 , FR941206-1-00134 , 1 )
( 6166 , FR941206-1-00134 , 1 )
( 1063 , FR941206-1-00134 , 1 )
( 123 , FR941206-1-00134 , 1 )
( 222 , FR941206-1-00134 , 1 )
( 1003 , FR941206-1-00134 , 1 )
( 186 , FR941206-1-00134 , 1 )
( 601 , FR941206-1-00134 , 1 )
( 28 , FR941206-1-00134 , 1 )
( 41 , FR941206-1-00134 , 1 )
( 4281 , FR941206-1-00134 , 1 )
( 1320 , FR941206-1-00134 , 1 )
( 12 , FR941206-1-00134 , 1 )
( 411 , FR941206-1-00134 , 1 )
( 10550 , FR941206-1-00134 , 1 )
( 5139 , FR941206-1-00134 , 1 )
( 610 , FR941206-1-00134 , 1 )
( 273 , FR941206-1-00134 , 1 )
( 186 , FR941206-1-00134 , 1 )
