( 1784 , FR940104-2-00074 , 1 )
( 10321 , FR940104-2-00074 , 1 )
( 8066 , FR940104-2-00074 , 1 )
( 10322 , FR940104-2-00074 , 1 )
( 84 , FR940104-2-00074 , 1 )
( 96 , FR940104-2-00074 , 1 )
( 92 , FR940104-2-00074 , 1 )
( 97 , FR940104-2-00074 , 1 )
( 5888 , FR940104-2-00074 , 1 )
( 106 , FR940104-2-00074 , 1 )
( 112 , FR940104-2-00074 , 1 )
( 10323 , FR940104-2-00074 , 1 )
( 9617 , FR940104-2-00074 , 1 )
( 7411 , FR940104-2-00074 , 1 )
( 482 , FR940104-2-00074 , 1 )
( 120 , FR940104-2-00074 , 1 )
( 582 , FR940104-2-00074 , 1 )
( 10324 , FR940104-2-00074 , 1 )
( 123 , FR940104-2-00074 , 1 )
( 10325 , FR940104-2-00074 , 1 )
( 911 , FR940104-2-00074 , 1 )
( 10326 , FR940104-2-00074 , 1 )
( 104 , FR940104-2-00074 , 1 )
( 7465 , FR940104-2-00074 , 1 )
( 482 , FR940104-2-00074 , 1 )
( 120 , FR940104-2-00074 , 1 )
( 582 , FR940104-2-00074 , 1 )
( 10327 , FR940104-2-00074 , 1 )
( 524 , FR940104-2-00074 , 1 )
( 12 , FR940104-2-00074 , 1 )
( 560 , FR940104-2-00074 , 1 )
( 458 , FR940104-2-00074 , 1 )
( 127 , FR940104-2-00074 , 1 )
( 12 , FR940104-2-00074 , 1 )
( 560 , FR940104-2-00074 , 1 )
( 1104 , FR940104-2-00074 , 1 )
( 279 , FR940104-2-00074 , 1 )
( 138 , FR940104-2-00074 , 1 )
( 92 , FR940104-2-00074 , 1 )
( 41 , FR940104-2-00074 , 1 )
( 694 , FR940104-2-00074 , 1 )
( 42 , FR940104-2-00074 , 1 )
( 45 , FR940104-2-00074 , 1 )
( 40 , FR940104-2-00074 , 1 )
( 12 , FR940104-2-00074 , 1 )
( 41 , FR940104-2-00074 , 1 )
( 354 , FR940104-2-00074 , 1 )
( 41 , FR940104-2-00074 , 1 )
( 475 , FR940104-2-00074 , 1 )
( 354 , FR940104-2-00074 , 1 )
( 186 , FR940104-2-00074 , 1 )
( 82 , FR940104-2-00074 , 1 )
( 1025 , FR940104-2-00074 , 1 )
( 84 , FR940104-2-00074 , 1 )
( 45 , FR940104-2-00074 , 1 )
( 2343 , FR940104-2-00074 , 1 )
( 330 , FR940104-2-00074 , 1 )
( 41 , FR940104-2-00074 , 1 )
( 5454 , FR940104-2-00074 , 1 )
( 110 , FR940104-2-00074 , 1 )
( 945 , FR940104-2-00074 , 1 )
( 1904 , FR940104-2-00074 , 1 )
( 104 , FR940104-2-00074 , 1 )
( 8253 , FR940104-2-00074 , 1 )
( 1883 , FR940104-2-00074 , 1 )
( 508 , FR940104-2-00074 , 1 )
( 10302 , FR940104-2-00074 , 1 )
( 42 , FR940104-2-00074 , 1 )
( 45 , FR940104-2-00074 , 1 )
( 711 , FR940104-2-00074 , 1 )
( 7178 , FR940104-2-00074 , 1 )
( 1155 , FR940104-2-00074 , 1 )
( 8 , FR940104-2-00074 , 1 )
( 45 , FR940104-2-00074 , 1 )
( 1185 , FR940104-2-00074 , 1 )
( 1455 , FR940104-2-00074 , 1 )
( 2059 , FR940104-2-00074 , 1 )
( 12 , FR940104-2-00074 , 1 )
( 10302 , FR940104-2-00074 , 1 )
( 10303 , FR940104-2-00074 , 1 )
( 939 , FR940104-2-00074 , 1 )
( 10302 , FR940104-2-00074 , 1 )
( 1260 , FR940104-2-00074 , 1 )
( 44 , FR940104-2-00074 , 1 )
( 560 , FR940104-2-00074 , 1 )
( 10328 , FR940104-2-00074 , 1 )
( 66 , FR940104-2-00074 , 1 )
( 41 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 2396 , FR940104-2-00074 , 1 )
( 8 , FR940104-2-00074 , 1 )
( 10309 , FR940104-2-00074 , 1 )
( 10310 , FR940104-2-00074 , 1 )
( 7458 , FR940104-2-00074 , 1 )
( 41 , FR940104-2-00074 , 1 )
( 2396 , FR940104-2-00074 , 1 )
( 41 , FR940104-2-00074 , 1 )
( 2396 , FR940104-2-00074 , 1 )
( 57 , FR940104-2-00074 , 1 )
( 1916 , FR940104-2-00074 , 1 )
( 2619 , FR940104-2-00074 , 1 )
( 458 , FR940104-2-00074 , 1 )
( 560 , FR940104-2-00074 , 1 )
( 1099 , FR940104-2-00074 , 1 )
( 2671 , FR940104-2-00074 , 1 )
( 52 , FR940104-2-00074 , 1 )
( 41 , FR940104-2-00074 , 1 )
( 146 , FR940104-2-00074 , 1 )
( 41 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 2396 , FR940104-2-00074 , 1 )
( 2046 , FR940104-2-00074 , 1 )
( 12 , FR940104-2-00074 , 1 )
( 10329 , FR940104-2-00074 , 1 )
( 1565 , FR940104-2-00074 , 1 )
( 10330 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 5015 , FR940104-2-00074 , 1 )
( 1774 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 208 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 10331 , FR940104-2-00074 , 1 )
( 1774 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 224 , FR940104-2-00074 , 1 )
( 2436 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 3750 , FR940104-2-00074 , 1 )
( 7391 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 7391 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 3044 , FR940104-2-00074 , 1 )
( 389 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 2428 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 2397 , FR940104-2-00074 , 1 )
( 3044 , FR940104-2-00074 , 1 )
( 389 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 7347 , FR940104-2-00074 , 1 )
( 352 , FR940104-2-00074 , 1 )
( 3044 , FR940104-2-00074 , 1 )
( 389 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 9953 , FR940104-2-00074 , 1 )
( 7347 , FR940104-2-00074 , 1 )
( 352 , FR940104-2-00074 , 1 )
( 3044 , FR940104-2-00074 , 1 )
( 389 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 7680 , FR940104-2-00074 , 1 )
( 7391 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 8 , FR940104-2-00074 , 1 )
( 10308 , FR940104-2-00074 , 1 )
( 9953 , FR940104-2-00074 , 1 )
( 7680 , FR940104-2-00074 , 1 )
( 7391 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 390 , FR940104-2-00074 , 1 )
( 42 , FR940104-2-00074 , 1 )
( 6048 , FR940104-2-00074 , 1 )
( 75 , FR940104-2-00074 , 1 )
( 384 , FR940104-2-00074 , 1 )
( 10330 , FR940104-2-00074 , 1 )
( 168 , FR940104-2-00074 , 1 )
( 1973 , FR940104-2-00074 , 1 )
( 1713 , FR940104-2-00074 , 1 )
( 482 , FR940104-2-00074 , 1 )
( 2496 , FR940104-2-00074 , 1 )
( 375 , FR940104-2-00074 , 1 )
( 2619 , FR940104-2-00074 , 1 )
( 1223 , FR940104-2-00074 , 1 )
( 123 , FR940104-2-00074 , 1 )
( 7215 , FR940104-2-00074 , 1 )
( 2328 , FR940104-2-00074 , 1 )
( 10309 , FR940104-2-00074 , 1 )
( 10310 , FR940104-2-00074 , 1 )
( 7458 , FR940104-2-00074 , 1 )
( 3968 , FR940104-2-00074 , 1 )
( 12 , FR940104-2-00074 , 1 )
( 1080 , FR940104-2-00074 , 1 )
( 1565 , FR940104-2-00074 , 1 )
( 10330 , FR940104-2-00074 , 1 )
( 41 , FR940104-2-00074 , 1 )
( 10309 , FR940104-2-00074 , 1 )
( 2428 , FR940104-2-00074 , 1 )
( 2384 , FR940104-2-00074 , 1 )
( 8 , FR940104-2-00074 , 1 )
( 41 , FR940104-2-00074 , 1 )
( 10309 , FR940104-2-00074 , 1 )
( 3044 , FR940104-2-00074 , 1 )
