( 0 , FR940104-0-00040 , 1 )
( 4 , FR940104-0-00040 , 1 )
( 4 , FR940104-0-00040 , 1 )
( 5 , FR940104-0-00040 , 1 )
( 5 , FR940104-0-00041 , 1 )
( 7 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00040 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 8 , FR940104-0-00041 , 1 )
( 11 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00040 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 12 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00040 , 1 )
( 28 , FR940104-0-00040 , 1 )
( 28 , FR940104-0-00040 , 1 )
( 28 , FR940104-0-00040 , 1 )
( 28 , FR940104-0-00040 , 1 )
( 28 , FR940104-0-00040 , 1 )
( 28 , FR940104-0-00040 , 1 )
( 28 , FR940104-0-00040 , 1 )
( 28 , FR940104-0-00040 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 28 , FR940104-0-00041 , 1 )
( 31 , FR940104-0-00041 , 1 )
( 34 , FR940104-0-00041 , 1 )
( 38 , FR940104-0-00040 , 1 )
( 38 , FR940104-0-00041 , 1 )
( 39 , FR940104-0-00040 , 1 )
( 39 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00040 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
( 41 , FR940104-0-00041 , 1 )
