( 3 , FR940405-1-00075 , 1 )
( 4 , FR940405-1-00075 , 1 )
( 5 , FR940405-1-00074 , 1 )
( 5 , FR940405-1-00074 , 1 )
( 5 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00074 , 1 )
( 8 , FR940405-1-00075 , 1 )
( 8 , FR940405-1-00075 , 1 )
( 8 , FR940405-1-00075 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00074 , 1 )
( 12 , FR940405-1-00075 , 1 )
( 12 , FR940405-1-00075 , 1 )
( 12 , FR940405-1-00075 , 1 )
( 12 , FR940405-1-00075 , 1 )
( 12 , FR940405-1-00075 , 1 )
( 12 , FR940405-1-00075 , 1 )
( 12 , FR940405-1-00075 , 1 )
( 12 , FR940405-1-00075 , 1 )
( 12 , FR940405-1-00075 , 1 )
( 12 , FR940405-1-00075 , 1 )
( 17 , FR940405-1-00074 , 1 )
( 17 , FR940405-1-00075 , 1 )
( 17 , FR940405-1-00075 , 1 )
( 17 , FR940405-1-00075 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00074 , 1 )
( 28 , FR940405-1-00075 , 1 )
( 28 , FR940405-1-00075 , 1 )
( 28 , FR940405-1-00075 , 1 )
( 28 , FR940405-1-00075 , 1 )
( 28 , FR940405-1-00075 , 1 )
( 28 , FR940405-1-00075 , 1 )
( 28 , FR940405-1-00075 , 1 )
( 28 , FR940405-1-00075 , 1 )
( 38 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
( 41 , FR940405-1-00074 , 1 )
