( 4 , FR940104-0-00032 , 1 )
( 5 , FR940104-0-00032 , 1 )
( 5 , FR940104-0-00032 , 1 )
( 5 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 8 , FR940104-0-00032 , 1 )
( 9 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 12 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 28 , FR940104-0-00032 , 1 )
( 34 , FR940104-0-00032 , 1 )
( 34 , FR940104-0-00032 , 1 )
( 34 , FR940104-0-00032 , 1 )
( 34 , FR940104-0-00032 , 1 )
( 34 , FR940104-0-00032 , 1 )
( 34 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 35 , FR940104-0-00032 , 1 )
( 37 , FR940104-0-00032 , 1 )
( 38 , FR940104-0-00032 , 1 )
( 38 , FR940104-0-00032 , 1 )
( 39 , FR940104-0-00032 , 1 )
( 39 , FR940104-0-00032 , 1 )
( 39 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
( 41 , FR940104-0-00032 , 1 )
