( 4 , FR941006-1-00131 , 1 )
( 5 , FR941006-1-00130 , 1 )
( 5 , FR941006-1-00131 , 1 )
( 8 , FR941006-1-00130 , 1 )
( 8 , FR941006-1-00130 , 1 )
( 8 , FR941006-1-00130 , 1 )
( 8 , FR941006-1-00130 , 1 )
( 8 , FR941006-1-00130 , 1 )
( 8 , FR941006-1-00130 , 1 )
( 8 , FR941006-1-00131 , 1 )
( 8 , FR941006-1-00131 , 1 )
( 8 , FR941006-1-00131 , 1 )
( 8 , FR941006-1-00131 , 1 )
( 8 , FR941006-1-00132 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00130 , 1 )
( 12 , FR941006-1-00131 , 1 )
( 12 , FR941006-1-00131 , 1 )
( 12 , FR941006-1-00131 , 1 )
( 12 , FR941006-1-00131 , 1 )
( 12 , FR941006-1-00131 , 1 )
( 12 , FR941006-1-00131 , 1 )
( 12 , FR941006-1-00131 , 1 )
( 12 , FR941006-1-00132 , 1 )
( 12 , FR941006-1-00132 , 1 )
( 12 , FR941006-1-00132 , 1 )
( 12 , FR941006-1-00132 , 1 )
( 12 , FR941006-1-00132 , 1 )
( 12 , FR941006-1-00132 , 1 )
( 12 , FR941006-1-00132 , 1 )
( 12 , FR941006-1-00132 , 1 )
( 18 , FR941006-1-00130 , 1 )
( 18 , FR941006-1-00130 , 1 )
( 18 , FR941006-1-00130 , 1 )
( 18 , FR941006-1-00130 , 1 )
( 18 , FR941006-1-00130 , 1 )
( 28 , FR941006-1-00130 , 1 )
( 28 , FR941006-1-00130 , 1 )
( 28 , FR941006-1-00130 , 1 )
( 28 , FR941006-1-00130 , 1 )
( 28 , FR941006-1-00130 , 1 )
( 28 , FR941006-1-00130 , 1 )
( 28 , FR941006-1-00130 , 1 )
( 28 , FR941006-1-00130 , 1 )
( 28 , FR941006-1-00130 , 1 )
( 28 , FR941006-1-00131 , 1 )
( 28 , FR941006-1-00131 , 1 )
( 28 , FR941006-1-00131 , 1 )
( 28 , FR941006-1-00131 , 1 )
( 28 , FR941006-1-00132 , 1 )
( 28 , FR941006-1-00132 , 1 )
( 28 , FR941006-1-00132 , 1 )
( 28 , FR941006-1-00132 , 1 )
( 28 , FR941006-1-00132 , 1 )
( 28 , FR941006-1-00132 , 1 )
( 28 , FR941006-1-00132 , 1 )
( 28 , FR941006-1-00132 , 1 )
( 28 , FR941006-1-00132 , 1 )
( 34 , FR941006-1-00130 , 1 )
( 35 , FR941006-1-00130 , 1 )
( 35 , FR941006-1-00132 , 1 )
( 35 , FR941006-1-00132 , 1 )
( 37 , FR941006-1-00131 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00130 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
( 41 , FR941006-1-00132 , 1 )
