( 0 , FR940303-1-00023 , 1 )
( 4 , FR940303-1-00023 , 1 )
( 5 , FR940303-1-00023 , 1 )
( 7 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00022 , 1 )
( 8 , FR940303-1-00022 , 1 )
( 8 , FR940303-1-00022 , 1 )
( 8 , FR940303-1-00022 , 1 )
( 8 , FR940303-1-00022 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 8 , FR940303-1-00023 , 1 )
( 11 , FR940303-1-00023 , 1 )
( 11 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00022 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 12 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00022 , 1 )
( 28 , FR940303-1-00022 , 1 )
( 28 , FR940303-1-00022 , 1 )
( 28 , FR940303-1-00022 , 1 )
( 28 , FR940303-1-00022 , 1 )
( 28 , FR940303-1-00022 , 1 )
( 28 , FR940303-1-00022 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 28 , FR940303-1-00023 , 1 )
( 34 , FR940303-1-00023 , 1 )
( 38 , FR940303-1-00023 , 1 )
( 39 , FR940303-1-00023 , 1 )
( 39 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00022 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
( 41 , FR940303-1-00023 , 1 )
