( 0 , FR940104-2-00042 , 1 )
( 4 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00040 , 1 )
( 8 , FR940104-2-00040 , 1 )
( 8 , FR940104-2-00040 , 1 )
( 8 , FR940104-2-00040 , 1 )
( 8 , FR940104-2-00040 , 1 )
( 8 , FR940104-2-00040 , 1 )
( 8 , FR940104-2-00040 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00041 , 1 )
( 8 , FR940104-2-00042 , 1 )
( 8 , FR940104-2-00042 , 1 )
( 8 , FR940104-2-00042 , 1 )
( 8 , FR940104-2-00042 , 1 )
( 8 , FR940104-2-00042 , 1 )
( 9 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00040 , 1 )
( 12 , FR940104-2-00040 , 1 )
( 12 , FR940104-2-00040 , 1 )
( 12 , FR940104-2-00040 , 1 )
( 12 , FR940104-2-00040 , 1 )
( 12 , FR940104-2-00040 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00041 , 1 )
( 12 , FR940104-2-00042 , 1 )
( 12 , FR940104-2-00042 , 1 )
( 12 , FR940104-2-00042 , 1 )
( 12 , FR940104-2-00042 , 1 )
( 12 , FR940104-2-00042 , 1 )
( 12 , FR940104-2-00042 , 1 )
( 16 , FR940104-2-00040 , 1 )
( 16 , FR940104-2-00041 , 1 )
( 28 , FR940104-2-00040 , 1 )
( 28 , FR940104-2-00040 , 1 )
( 28 , FR940104-2-00040 , 1 )
( 28 , FR940104-2-00040 , 1 )
( 28 , FR940104-2-00041 , 1 )
( 28 , FR940104-2-00041 , 1 )
( 28 , FR940104-2-00041 , 1 )
( 28 , FR940104-2-00041 , 1 )
( 28 , FR940104-2-00041 , 1 )
( 28 , FR940104-2-00041 , 1 )
( 28 , FR940104-2-00041 , 1 )
( 28 , FR940104-2-00041 , 1 )
( 28 , FR940104-2-00041 , 1 )
( 28 , FR940104-2-00041 , 1 )
( 28 , FR940104-2-00042 , 1 )
( 28 , FR940104-2-00042 , 1 )
( 28 , FR940104-2-00042 , 1 )
( 28 , FR940104-2-00042 , 1 )
( 28 , FR940104-2-00042 , 1 )
( 28 , FR940104-2-00042 , 1 )
( 28 , FR940104-2-00042 , 1 )
