( 0 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 5 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 8 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 12 , FR940525-0-00017 , 1 )
( 17 , FR940525-0-00017 , 1 )
( 17 , FR940525-0-00017 , 1 )
( 17 , FR940525-0-00017 , 1 )
( 18 , FR940525-0-00017 , 1 )
( 18 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 28 , FR940525-0-00017 , 1 )
( 34 , FR940525-0-00017 , 1 )
( 34 , FR940525-0-00017 , 1 )
( 34 , FR940525-0-00017 , 1 )
( 34 , FR940525-0-00017 , 1 )
( 34 , FR940525-0-00017 , 1 )
( 34 , FR940525-0-00017 , 1 )
( 34 , FR940525-0-00017 , 1 )
( 34 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
( 41 , FR940525-0-00017 , 1 )
