( 0 , FR940525-0-00023 , 1 )
( 0 , FR940525-0-00023 , 1 )
( 0 , FR940525-0-00023 , 1 )
( 0 , FR940525-0-00023 , 1 )
( 1 , FR940525-0-00022 , 1 )
( 1 , FR940525-0-00023 , 1 )
( 1 , FR940525-0-00023 , 1 )
( 1 , FR940525-0-00023 , 1 )
( 3 , FR940525-0-00022 , 1 )
( 3 , FR940525-0-00023 , 1 )
( 4 , FR940525-0-00023 , 1 )
( 4 , FR940525-0-00023 , 1 )
( 4 , FR940525-0-00023 , 1 )
( 5 , FR940525-0-00023 , 1 )
( 5 , FR940525-0-00023 , 1 )
( 5 , FR940525-0-00023 , 1 )
( 5 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00022 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 8 , FR940525-0-00023 , 1 )
( 9 , FR940525-0-00022 , 1 )
( 12 , FR940525-0-00022 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 12 , FR940525-0-00023 , 1 )
( 14 , FR940525-0-00023 , 1 )
( 14 , FR940525-0-00023 , 1 )
( 14 , FR940525-0-00023 , 1 )
( 14 , FR940525-0-00023 , 1 )
( 14 , FR940525-0-00023 , 1 )
( 14 , FR940525-0-00023 , 1 )
( 14 , FR940525-0-00023 , 1 )
( 14 , FR940525-0-00023 , 1 )
( 18 , FR940525-0-00023 , 1 )
( 18 , FR940525-0-00023 , 1 )
( 19 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00022 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 28 , FR940525-0-00023 , 1 )
( 35 , FR940525-0-00023 , 1 )
( 35 , FR940525-0-00023 , 1 )
( 35 , FR940525-0-00023 , 1 )
( 35 , FR940525-0-00023 , 1 )
( 35 , FR940525-0-00023 , 1 )
( 35 , FR940525-0-00023 , 1 )
( 35 , FR940525-0-00023 , 1 )
( 35 , FR940525-0-00023 , 1 )
( 35 , FR940525-0-00023 , 1 )
( 37 , FR940525-0-00023 , 1 )
( 38 , FR940525-0-00023 , 1 )
( 39 , FR940525-0-00023 , 1 )
( 39 , FR940525-0-00023 , 1 )
( 39 , FR940525-0-00023 , 1 )
( 39 , FR940525-0-00023 , 1 )
( 39 , FR940525-0-00023 , 1 )
( 40 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 41 , FR940525-0-00023 , 1 )
( 42 , FR940525-0-00022 , 1 )
( 42 , FR940525-0-00023 , 1 )
( 42 , FR940525-0-00023 , 1 )
( 42 , FR940525-0-00023 , 1 )
( 44 , FR940525-0-00022 , 1 )
( 44 , FR940525-0-00023 , 1 )
( 44 , FR940525-0-00023 , 1 )
( 44 , FR940525-0-00023 , 1 )
( 44 , FR940525-0-00023 , 1 )
( 44 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00022 , 1 )
( 45 , FR940525-0-00022 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 45 , FR940525-0-00023 , 1 )
( 48 , FR940525-0-00023 , 1 )
( 48 , FR940525-0-00023 , 1 )
( 52 , FR940525-0-00023 , 1 )
( 52 , FR940525-0-00023 , 1 )
( 52 , FR940525-0-00023 , 1 )
( 57 , FR940525-0-00023 , 1 )
( 60 , FR940525-0-00023 , 1 )
( 60 , FR940525-0-00023 , 1 )
( 60 , FR940525-0-00023 , 1 )
( 60 , FR940525-0-00023 , 1 )
( 60 , FR940525-0-00023 , 1 )
( 60 , FR940525-0-00023 , 1 )
( 60 , FR940525-0-00023 , 1 )
( 60 , FR940525-0-00023 , 1 )
( 60 , FR940525-0-00023 , 1 )
( 63 , FR940525-0-00022 , 1 )
( 63 , FR940525-0-00023 , 1 )
( 63 , FR940525-0-00023 , 1 )
( 63 , FR940525-0-00023 , 1 )
( 63 , FR940525-0-00023 , 1 )
( 63 , FR940525-0-00023 , 1 )
( 63 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 66 , FR940525-0-00023 , 1 )
( 75 , FR940525-0-00023 , 1 )
( 75 , FR940525-0-00023 , 1 )
( 75 , FR940525-0-00023 , 1 )
( 75 , FR940525-0-00023 , 1 )
( 75 , FR940525-0-00023 , 1 )
( 76 , FR940525-0-00023 , 1 )
( 76 , FR940525-0-00023 , 1 )
( 76 , FR940525-0-00023 , 1 )
( 76 , FR940525-0-00023 , 1 )
( 82 , FR940525-0-00023 , 1 )
( 82 , FR940525-0-00023 , 1 )
( 82 , FR940525-0-00023 , 1 )
( 82 , FR940525-0-00023 , 1 )
( 82 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00022 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
( 84 , FR940525-0-00023 , 1 )
