( 4 , FR940810-0-00298 , 1 )
( 4 , FR940810-0-00298 , 1 )
( 5 , FR940810-0-00297 , 1 )
( 5 , FR940810-0-00297 , 1 )
( 5 , FR940810-0-00298 , 1 )
( 5 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00297 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 8 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00297 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 12 , FR940810-0-00298 , 1 )
( 18 , FR940810-0-00297 , 1 )
( 18 , FR940810-0-00297 , 1 )
( 18 , FR940810-0-00297 , 1 )
