( 0 , FR940104-0-00095 , 1 )
( 4 , FR940104-0-00095 , 1 )
( 5 , FR940104-0-00095 , 1 )
( 5 , FR940104-0-00095 , 1 )
( 5 , FR940104-0-00095 , 1 )
( 5 , FR940104-0-00095 , 1 )
( 5 , FR940104-0-00095 , 1 )
( 7 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00095 , 1 )
( 8 , FR940104-0-00096 , 1 )
( 8 , FR940104-0-00096 , 1 )
( 8 , FR940104-0-00096 , 1 )
( 8 , FR940104-0-00096 , 1 )
( 8 , FR940104-0-00096 , 1 )
( 8 , FR940104-0-00096 , 1 )
( 8 , FR940104-0-00096 , 1 )
( 8 , FR940104-0-00096 , 1 )
( 8 , FR940104-0-00096 , 1 )
( 9 , FR940104-0-00095 , 1 )
( 11 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00095 , 1 )
( 12 , FR940104-0-00096 , 1 )
( 12 , FR940104-0-00096 , 1 )
( 12 , FR940104-0-00096 , 1 )
( 12 , FR940104-0-00096 , 1 )
( 13 , FR940104-0-00095 , 1 )
( 16 , FR940104-0-00095 , 1 )
( 17 , FR940104-0-00095 , 1 )
( 17 , FR940104-0-00095 , 1 )
( 17 , FR940104-0-00095 , 1 )
( 17 , FR940104-0-00095 , 1 )
( 18 , FR940104-0-00095 , 1 )
( 18 , FR940104-0-00095 , 1 )
( 28 , FR940104-0-00095 , 1 )
( 28 , FR940104-0-00095 , 1 )
( 28 , FR940104-0-00095 , 1 )
( 28 , FR940104-0-00095 , 1 )
( 28 , FR940104-0-00095 , 1 )
( 28 , FR940104-0-00095 , 1 )
( 28 , FR940104-0-00096 , 1 )
( 28 , FR940104-0-00096 , 1 )
( 28 , FR940104-0-00096 , 1 )
( 34 , FR940104-0-00095 , 1 )
( 34 , FR940104-0-00096 , 1 )
( 34 , FR940104-0-00096 , 1 )
( 38 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00095 , 1 )
( 41 , FR940104-0-00096 , 1 )
( 41 , FR940104-0-00096 , 1 )
( 41 , FR940104-0-00096 , 1 )
( 41 , FR940104-0-00096 , 1 )
( 41 , FR940104-0-00096 , 1 )
( 41 , FR940104-0-00096 , 1 )
( 41 , FR940104-0-00096 , 1 )
( 41 , FR940104-0-00096 , 1 )
( 41 , FR940104-0-00096 , 1 )
( 42 , FR940104-0-00095 , 1 )
( 42 , FR940104-0-00095 , 1 )
( 42 , FR940104-0-00095 , 1 )
( 42 , FR940104-0-00095 , 1 )
( 42 , FR940104-0-00095 , 1 )
( 42 , FR940104-0-00095 , 1 )
( 42 , FR940104-0-00095 , 1 )
( 42 , FR940104-0-00096 , 1 )
( 44 , FR940104-0-00095 , 1 )
( 44 , FR940104-0-00095 , 1 )
( 44 , FR940104-0-00095 , 1 )
( 44 , FR940104-0-00095 , 1 )
( 44 , FR940104-0-00095 , 1 )
( 44 , FR940104-0-00095 , 1 )
( 44 , FR940104-0-00095 , 1 )
( 44 , FR940104-0-00095 , 1 )
( 44 , FR940104-0-00095 , 1 )
( 44 , FR940104-0-00095 , 1 )
( 44 , FR940104-0-00096 , 1 )
( 44 , FR940104-0-00096 , 1 )
( 44 , FR940104-0-00096 , 1 )
( 44 , FR940104-0-00096 , 1 )
( 45 , FR940104-0-00095 , 1 )
( 45 , FR940104-0-00095 , 1 )
( 45 , FR940104-0-00095 , 1 )
( 45 , FR940104-0-00095 , 1 )
( 45 , FR940104-0-00095 , 1 )
( 45 , FR940104-0-00095 , 1 )
( 45 , FR940104-0-00095 , 1 )
( 45 , FR940104-0-00095 , 1 )
( 45 , FR940104-0-00095 , 1 )
( 45 , FR940104-0-00095 , 1 )
( 45 , FR940104-0-00095 , 1 )
( 45 , FR940104-0-00096 , 1 )
( 45 , FR940104-0-00096 , 1 )
( 45 , FR940104-0-00096 , 1 )
( 45 , FR940104-0-00096 , 1 )
( 45 , FR940104-0-00096 , 1 )
( 45 , FR940104-0-00096 , 1 )
( 48 , FR940104-0-00095 , 1 )
( 48 , FR940104-0-00095 , 1 )
( 48 , FR940104-0-00095 , 1 )
( 48 , FR940104-0-00095 , 1 )
( 48 , FR940104-0-00095 , 1 )
( 48 , FR940104-0-00095 , 1 )
( 48 , FR940104-0-00096 , 1 )
( 52 , FR940104-0-00095 , 1 )
( 52 , FR940104-0-00096 , 1 )
( 52 , FR940104-0-00096 , 1 )
( 52 , FR940104-0-00096 , 1 )
( 57 , FR940104-0-00095 , 1 )
( 57 , FR940104-0-00095 , 1 )
( 57 , FR940104-0-00095 , 1 )
( 57 , FR940104-0-00096 , 1 )
( 57 , FR940104-0-00096 , 1 )
( 60 , FR940104-0-00095 , 1 )
( 60 , FR940104-0-00095 , 1 )
( 60 , FR940104-0-00095 , 1 )
( 60 , FR940104-0-00095 , 1 )
( 60 , FR940104-0-00095 , 1 )
( 60 , FR940104-0-00095 , 1 )
( 60 , FR940104-0-00095 , 1 )
( 60 , FR940104-0-00096 , 1 )
( 63 , FR940104-0-00096 , 1 )
( 63 , FR940104-0-00096 , 1 )
( 63 , FR940104-0-00096 , 1 )
( 63 , FR940104-0-00096 , 1 )
( 63 , FR940104-0-00096 , 1 )
( 63 , FR940104-0-00096 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
( 66 , FR940104-0-00095 , 1 )
