( 0 , FR940128-2-00099 , 1 )
( 0 , FR940128-2-00100 , 1 )
( 0 , FR940128-2-00100 , 1 )
( 0 , FR940128-2-00100 , 1 )
( 1 , FR940128-2-00099 , 1 )
( 5 , FR940128-2-00099 , 1 )
( 8 , FR940128-2-00099 , 1 )
( 8 , FR940128-2-00099 , 1 )
( 8 , FR940128-2-00099 , 1 )
( 8 , FR940128-2-00099 , 1 )
( 8 , FR940128-2-00099 , 1 )
( 8 , FR940128-2-00099 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
( 8 , FR940128-2-00100 , 1 )
