( 0 , FR941206-1-00135 , 1 )
( 0 , FR941206-1-00136 , 1 )
( 0 , FR941206-1-00136 , 1 )
( 0 , FR941206-1-00136 , 1 )
( 0 , FR941206-1-00136 , 1 )
( 0 , FR941206-1-00136 , 1 )
( 0 , FR941206-1-00136 , 1 )
( 4 , FR941206-1-00135 , 1 )
( 4 , FR941206-1-00136 , 1 )
( 4 , FR941206-1-00136 , 1 )
( 4 , FR941206-1-00136 , 1 )
( 5 , FR941206-1-00136 , 1 )
( 5 , FR941206-1-00136 , 1 )
( 7 , FR941206-1-00135 , 1 )
( 7 , FR941206-1-00135 , 1 )
( 7 , FR941206-1-00136 , 1 )
( 7 , FR941206-1-00136 , 1 )
( 7 , FR941206-1-00136 , 1 )
( 7 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00135 , 1 )
( 8 , FR941206-1-00135 , 1 )
( 8 , FR941206-1-00135 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 8 , FR941206-1-00136 , 1 )
( 9 , FR941206-1-00136 , 1 )
( 11 , FR941206-1-00135 , 1 )
( 12 , FR941206-1-00135 , 1 )
( 12 , FR941206-1-00135 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 12 , FR941206-1-00136 , 1 )
( 17 , FR941206-1-00136 , 1 )
( 18 , FR941206-1-00136 , 1 )
( 18 , FR941206-1-00136 , 1 )
( 18 , FR941206-1-00136 , 1 )
( 18 , FR941206-1-00136 , 1 )
( 19 , FR941206-1-00136 , 1 )
( 19 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00135 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 28 , FR941206-1-00136 , 1 )
( 33 , FR941206-1-00136 , 1 )
( 33 , FR941206-1-00136 , 1 )
( 34 , FR941206-1-00136 , 1 )
( 35 , FR941206-1-00135 , 1 )
( 37 , FR941206-1-00135 , 1 )
( 37 , FR941206-1-00136 , 1 )
( 39 , FR941206-1-00135 , 1 )
( 40 , FR941206-1-00135 , 1 )
( 41 , FR941206-1-00135 , 1 )
