( 0 , FR940303-1-00028 , 1 )
( 4 , FR940303-1-00029 , 1 )
( 5 , FR940303-1-00028 , 1 )
( 5 , FR940303-1-00028 , 1 )
( 5 , FR940303-1-00029 , 1 )
( 5 , FR940303-1-00029 , 1 )
( 5 , FR940303-1-00029 , 1 )
( 5 , FR940303-1-00029 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00028 , 1 )
( 8 , FR940303-1-00029 , 1 )
( 8 , FR940303-1-00029 , 1 )
( 8 , FR940303-1-00029 , 1 )
( 8 , FR940303-1-00029 , 1 )
( 8 , FR940303-1-00029 , 1 )
( 8 , FR940303-1-00029 , 1 )
( 8 , FR940303-1-00029 , 1 )
( 8 , FR940303-1-00029 , 1 )
( 8 , FR940303-1-00029 , 1 )
( 8 , FR940303-1-00029 , 1 )
( 8 , FR940303-1-00029 , 1 )
( 9 , FR940303-1-00028 , 1 )
( 9 , FR940303-1-00028 , 1 )
( 9 , FR940303-1-00028 , 1 )
( 9 , FR940303-1-00029 , 1 )
( 9 , FR940303-1-00029 , 1 )
( 9 , FR940303-1-00029 , 1 )
( 9 , FR940303-1-00029 , 1 )
( 9 , FR940303-1-00029 , 1 )
( 11 , FR940303-1-00029 , 1 )
( 11 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00028 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 12 , FR940303-1-00029 , 1 )
( 16 , FR940303-1-00028 , 1 )
( 28 , FR940303-1-00028 , 1 )
( 28 , FR940303-1-00028 , 1 )
( 28 , FR940303-1-00028 , 1 )
( 28 , FR940303-1-00029 , 1 )
( 28 , FR940303-1-00029 , 1 )
( 28 , FR940303-1-00029 , 1 )
( 28 , FR940303-1-00029 , 1 )
( 28 , FR940303-1-00029 , 1 )
( 28 , FR940303-1-00029 , 1 )
( 28 , FR940303-1-00029 , 1 )
( 28 , FR940303-1-00029 , 1 )
( 28 , FR940303-1-00029 , 1 )
( 28 , FR940303-1-00029 , 1 )
( 28 , FR940303-1-00029 , 1 )
( 28 , FR940303-1-00029 , 1 )
