( 0 , FR940128-2-00218 , 1 )
( 4 , FR940128-2-00217 , 1 )
( 4 , FR940128-2-00217 , 1 )
( 4 , FR940128-2-00217 , 1 )
( 4 , FR940128-2-00218 , 1 )
( 4 , FR940128-2-00218 , 1 )
( 5 , FR940128-2-00218 , 1 )
( 7 , FR940128-2-00217 , 1 )
( 7 , FR940128-2-00217 , 1 )
( 7 , FR940128-2-00217 , 1 )
( 7 , FR940128-2-00218 , 1 )
( 7 , FR940128-2-00218 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00217 , 1 )
( 8 , FR940128-2-00218 , 1 )
( 8 , FR940128-2-00218 , 1 )
( 8 , FR940128-2-00218 , 1 )
( 8 , FR940128-2-00218 , 1 )
( 8 , FR940128-2-00218 , 1 )
( 8 , FR940128-2-00218 , 1 )
( 8 , FR940128-2-00218 , 1 )
( 8 , FR940128-2-00218 , 1 )
( 11 , FR940128-2-00218 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
( 12 , FR940128-2-00217 , 1 )
