( 0 , FR941206-1-00023 , 1 )
( 4 , FR941206-1-00022 , 1 )
( 4 , FR941206-1-00023 , 1 )
( 4 , FR941206-1-00023 , 1 )
( 4 , FR941206-1-00024 , 1 )
( 5 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00021 , 1 )
( 8 , FR941206-1-00021 , 1 )
( 8 , FR941206-1-00022 , 1 )
( 8 , FR941206-1-00022 , 1 )
( 8 , FR941206-1-00022 , 1 )
( 8 , FR941206-1-00022 , 1 )
( 8 , FR941206-1-00022 , 1 )
( 8 , FR941206-1-00022 , 1 )
( 8 , FR941206-1-00022 , 1 )
( 8 , FR941206-1-00022 , 1 )
( 8 , FR941206-1-00022 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00023 , 1 )
( 8 , FR941206-1-00024 , 1 )
( 12 , FR941206-1-00021 , 1 )
( 12 , FR941206-1-00021 , 1 )
( 12 , FR941206-1-00021 , 1 )
( 12 , FR941206-1-00021 , 1 )
( 12 , FR941206-1-00021 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00022 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00023 , 1 )
( 12 , FR941206-1-00024 , 1 )
( 12 , FR941206-1-00024 , 1 )
( 18 , FR941206-1-00023 , 1 )
( 18 , FR941206-1-00023 , 1 )
( 19 , FR941206-1-00023 , 1 )
( 28 , FR941206-1-00021 , 1 )
( 28 , FR941206-1-00021 , 1 )
( 28 , FR941206-1-00022 , 1 )
( 28 , FR941206-1-00023 , 1 )
( 28 , FR941206-1-00023 , 1 )
( 28 , FR941206-1-00023 , 1 )
( 28 , FR941206-1-00023 , 1 )
( 28 , FR941206-1-00023 , 1 )
( 32 , FR941206-1-00022 , 1 )
( 34 , FR941206-1-00022 , 1 )
( 34 , FR941206-1-00023 , 1 )
( 34 , FR941206-1-00023 , 1 )
( 34 , FR941206-1-00023 , 1 )
( 34 , FR941206-1-00023 , 1 )
( 34 , FR941206-1-00023 , 1 )
( 35 , FR941206-1-00022 , 1 )
( 35 , FR941206-1-00022 , 1 )
( 35 , FR941206-1-00022 , 1 )
( 39 , FR941206-1-00021 , 1 )
( 39 , FR941206-1-00022 , 1 )
( 39 , FR941206-1-00022 , 1 )
( 39 , FR941206-1-00023 , 1 )
( 39 , FR941206-1-00023 , 1 )
( 39 , FR941206-1-00023 , 1 )
( 39 , FR941206-1-00023 , 1 )
( 39 , FR941206-1-00024 , 1 )
( 40 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00021 , 1 )
( 41 , FR941206-1-00021 , 1 )
( 41 , FR941206-1-00021 , 1 )
( 41 , FR941206-1-00021 , 1 )
( 41 , FR941206-1-00021 , 1 )
( 41 , FR941206-1-00021 , 1 )
( 41 , FR941206-1-00021 , 1 )
( 41 , FR941206-1-00021 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00022 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00023 , 1 )
( 41 , FR941206-1-00024 , 1 )
( 41 , FR941206-1-00024 , 1 )
( 41 , FR941206-1-00024 , 1 )
( 42 , FR941206-1-00022 , 1 )
( 42 , FR941206-1-00022 , 1 )
( 42 , FR941206-1-00022 , 1 )
( 42 , FR941206-1-00024 , 1 )
( 42 , FR941206-1-00024 , 1 )
( 44 , FR941206-1-00024 , 1 )
( 44 , FR941206-1-00024 , 1 )
( 45 , FR941206-1-00021 , 1 )
( 45 , FR941206-1-00022 , 1 )
( 45 , FR941206-1-00022 , 1 )
( 45 , FR941206-1-00022 , 1 )
( 45 , FR941206-1-00022 , 1 )
( 45 , FR941206-1-00022 , 1 )
( 45 , FR941206-1-00022 , 1 )
( 45 , FR941206-1-00023 , 1 )
( 45 , FR941206-1-00024 , 1 )
( 45 , FR941206-1-00024 , 1 )
( 45 , FR941206-1-00024 , 1 )
( 47 , FR941206-1-00023 , 1 )
( 47 , FR941206-1-00023 , 1 )
( 48 , FR941206-1-00021 , 1 )
( 48 , FR941206-1-00022 , 1 )
( 48 , FR941206-1-00022 , 1 )
( 48 , FR941206-1-00022 , 1 )
( 48 , FR941206-1-00022 , 1 )
( 48 , FR941206-1-00022 , 1 )
( 48 , FR941206-1-00022 , 1 )
( 48 , FR941206-1-00022 , 1 )
( 48 , FR941206-1-00023 , 1 )
( 52 , FR941206-1-00022 , 1 )
( 52 , FR941206-1-00023 , 1 )
( 52 , FR941206-1-00023 , 1 )
( 52 , FR941206-1-00023 , 1 )
( 52 , FR941206-1-00023 , 1 )
( 52 , FR941206-1-00023 , 1 )
( 52 , FR941206-1-00023 , 1 )
( 52 , FR941206-1-00023 , 1 )
( 52 , FR941206-1-00023 , 1 )
( 57 , FR941206-1-00021 , 1 )
( 57 , FR941206-1-00022 , 1 )
( 57 , FR941206-1-00022 , 1 )
( 57 , FR941206-1-00023 , 1 )
( 57 , FR941206-1-00023 , 1 )
( 57 , FR941206-1-00023 , 1 )
( 57 , FR941206-1-00023 , 1 )
( 57 , FR941206-1-00023 , 1 )
( 57 , FR941206-1-00023 , 1 )
( 57 , FR941206-1-00023 , 1 )
( 57 , FR941206-1-00023 , 1 )
( 60 , FR941206-1-00021 , 1 )
( 60 , FR941206-1-00022 , 1 )
( 60 , FR941206-1-00024 , 1 )
( 61 , FR941206-1-00023 , 1 )
( 61 , FR941206-1-00023 , 1 )
( 63 , FR941206-1-00022 , 1 )
( 63 , FR941206-1-00022 , 1 )
( 63 , FR941206-1-00022 , 1 )
( 63 , FR941206-1-00022 , 1 )
( 63 , FR941206-1-00023 , 1 )
( 63 , FR941206-1-00023 , 1 )
( 63 , FR941206-1-00023 , 1 )
( 63 , FR941206-1-00023 , 1 )
( 63 , FR941206-1-00024 , 1 )
( 66 , FR941206-1-00021 , 1 )
( 66 , FR941206-1-00021 , 1 )
( 66 , FR941206-1-00021 , 1 )
( 66 , FR941206-1-00021 , 1 )
( 66 , FR941206-1-00021 , 1 )
( 66 , FR941206-1-00022 , 1 )
( 66 , FR941206-1-00022 , 1 )
( 66 , FR941206-1-00022 , 1 )
( 66 , FR941206-1-00022 , 1 )
( 66 , FR941206-1-00023 , 1 )
